DateTime,Latitude,Longitude,SST(°C),SeaLevel(cm),Pressure(hPa),WindSpeed(km/h),Rainfall(mm/hr),WaveHeight(m),DO(mg/L),SeismicMag,HazardLabel,EventCategory,RiskLevel(%),RiskCategory
2025-01-24 00:00:00,15.85,81.66,30.06,78.5,989.4,123.8,24.9,1.08,3.29,0.0,Tsunami,Geophysical,45.59,Medium
2025-01-24 03:00:00,21.75,75.36,30.95,47.2,993.1,18.4,36.8,2.27,4.86,5.2,Tsunami,Geophysical,46.77,Medium
2025-01-24 06:00:00,18.3,87.97,31.6,60.7,994.7,95.4,39.3,1.39,5.05,0.0,Marine Heatwave,Oceanographic,43.21,Medium
2025-01-24 09:00:00,18.36,87.21,27.22,52.2,1014.3,24.8,35.0,4.89,5.93,0.0,Cyclone,Hydrometeorological,37.12,Medium
2025-01-24 12:00:00,12.18,87.05,27.56,37.3,1010.5,126.3,9.3,6.52,5.29,0.0,Cyclone,Hydrometeorological,51.6,Medium
2025-01-24 15:00:00,16.84,72.8,31.42,90.0,1007.3,1.1,2.9,2.19,3.66,6.2,Marine Heatwave,Oceanographic,44.46,Medium
2025-01-24 18:00:00,17.2,87.31,26.41,-3.7,989.9,39.3,12.3,7.3,4.25,0.0,Cyclone,Hydrometeorological,35.17,Medium
2025-01-24 21:00:00,14.0,85.52,27.61,7.2,1009.9,7.0,31.0,4.71,4.73,0.0,Pollution,Environmental,28.51,Low
2025-01-25 00:00:00,12.86,86.4,26.13,63.0,1013.7,84.0,46.8,0.89,5.09,0.0,Marine Heatwave,Oceanographic,40.08,Medium
2025-01-25 03:00:00,14.92,87.67,26.87,69.8,986.7,50.7,15.4,7.6,7.84,0.0,Tsunami,Geophysical,45.95,Medium
2025-01-25 06:00:00,10.12,75.61,27.51,83.6,999.6,78.5,5.7,6.95,6.61,0.0,Storm,Hydrometeorological,48.61,Medium
2025-01-25 09:00:00,15.68,81.81,27.36,83.2,995.0,21.1,33.2,2.12,3.49,0.0,Storm,Hydrometeorological,32.35,Low
2025-01-25 12:00:00,17.11,80.73,26.37,46.4,1008.2,68.9,2.6,6.4,4.01,5.8,Cyclone,Hydrometeorological,59.05,Medium
2025-01-25 15:00:00,15.63,84.13,30.52,-8.0,984.4,98.9,8.1,2.42,7.73,6.7,Pollution,Environmental,53.85,Medium
2025-01-25 18:00:00,18.81,72.43,26.39,41.0,1011.8,80.8,24.9,1.29,6.28,0.0,Storm,Hydrometeorological,34.04,Medium
2025-01-25 21:00:00,9.31,79.06,27.17,10.5,983.3,53.5,37.9,2.57,4.56,0.0,Sea-level Rise,Oceanographic,32.48,Low
2025-01-26 00:00:00,20.81,80.53,26.95,66.5,1007.8,47.5,42.9,7.3,4.38,0.0,Cyclone,Hydrometeorological,49.86,Medium
2025-01-26 03:00:00,16.37,72.53,28.18,70.6,1008.7,47.0,39.9,7.76,7.28,0.0,Marine Heatwave,Oceanographic,51.13,Medium
2025-01-26 06:00:00,15.07,87.47,28.51,98.3,1003.4,95.2,8.3,7.11,5.14,0.0,Cyclone,Hydrometeorological,54.1,Medium
2025-01-26 09:00:00,17.62,73.49,26.18,80.5,987.3,56.9,48.7,3.03,4.48,0.0,Marine Heatwave,Oceanographic,43.06,Medium
2025-01-26 12:00:00,17.94,77.03,28.83,80.4,996.1,53.7,24.7,6.71,4.68,0.0,Marine Heatwave,Oceanographic,47.76,Medium
2025-01-26 15:00:00,9.58,73.39,30.31,36.2,1011.7,111.0,9.6,5.1,5.18,0.0,Pollution,Environmental,46.3,Medium
2025-01-26 18:00:00,19.78,79.54,31.87,59.8,984.4,101.4,16.3,5.65,3.35,0.0,Storm,Hydrometeorological,50.27,Medium
2025-01-26 21:00:00,17.17,87.87,26.44,-1.5,991.9,130.0,10.8,3.2,3.34,0.0,Sea-level Rise,Oceanographic,39.97,Medium
2025-01-27 00:00:00,17.14,87.01,31.23,74.3,1007.6,99.7,13.0,7.3,6.35,0.0,Pollution,Environmental,54.71,Medium
2025-01-27 03:00:00,13.46,78.07,27.36,32.0,984.5,61.9,40.1,4.09,3.09,0.0,Tsunami,Geophysical,40.34,Medium
2025-01-27 06:00:00,20.85,76.48,31.15,22.1,1011.9,113.1,40.2,0.64,7.81,0.0,Cyclone,Hydrometeorological,40.46,Medium
2025-01-27 09:00:00,16.8,80.52,29.81,39.5,987.6,18.0,3.4,2.47,3.23,6.7,Marine Heatwave,Oceanographic,44.08,Medium
2025-01-27 12:00:00,12.22,81.57,27.78,23.0,1006.0,7.2,45.1,6.89,6.34,0.0,Sea-level Rise,Oceanographic,38.46,Medium
2025-01-27 15:00:00,21.85,82.02,29.19,82.2,990.0,64.4,13.4,6.42,5.87,7.0,Sea-level Rise,Oceanographic,68.73,High
2025-01-27 18:00:00,19.64,81.58,26.69,0.3,1011.8,100.4,41.5,7.09,5.86,0.0,Tsunami,Geophysical,51.16,Medium
2025-01-27 21:00:00,9.15,86.57,28.79,5.1,991.9,24.7,8.5,7.61,5.23,0.0,Tsunami,Geophysical,34.38,Medium
2025-01-28 00:00:00,11.32,80.2,26.63,32.3,997.1,97.8,47.5,5.0,6.72,0.0,Tsunami,Geophysical,49.89,Medium
2025-01-28 03:00:00,13.7,86.26,26.02,-5.6,1001.1,136.1,11.9,4.02,5.25,0.0,Storm,Hydrometeorological,42.71,Medium
2025-01-28 06:00:00,10.75,81.77,27.68,12.8,998.1,0.8,0.4,2.14,3.18,0.0,Storm,Hydrometeorological,15.51,Low
2025-01-28 09:00:00,14.48,79.02,27.31,33.6,981.6,41.7,40.8,2.63,7.09,0.0,Sea-level Rise,Oceanographic,33.6,Medium
2025-01-28 12:00:00,15.1,85.99,28.96,67.2,1014.7,19.7,13.7,3.46,5.11,6.2,Pollution,Environmental,49.85,Medium
2025-01-28 15:00:00,17.39,76.13,30.05,22.6,1005.1,143.1,36.1,6.97,3.01,0.0,Cyclone,Hydrometeorological,60.19,Medium
2025-01-28 18:00:00,8.83,81.66,30.12,2.6,993.4,68.4,18.5,1.41,5.09,0.0,Pollution,Environmental,28.31,Low
2025-01-28 21:00:00,13.66,77.14,30.5,35.4,1002.6,97.0,44.4,4.99,5.51,0.0,Marine Heatwave,Oceanographic,50.63,Medium
2025-01-29 00:00:00,16.58,85.98,30.34,3.3,1011.6,10.0,26.7,1.57,3.06,0.0,Tsunami,Geophysical,20.75,Low
2025-01-29 03:00:00,14.28,73.35,28.4,90.1,1008.3,32.4,23.3,6.63,3.34,0.0,Marine Heatwave,Oceanographic,44.57,Medium
2025-01-29 06:00:00,14.02,82.77,27.65,23.7,1007.6,67.0,39.9,6.67,7.29,0.0,Marine Heatwave,Oceanographic,46.87,Medium
2025-01-29 09:00:00,9.38,86.23,26.07,30.7,981.0,58.9,26.3,4.34,3.83,0.0,Sea-level Rise,Oceanographic,37.17,Medium
2025-01-29 12:00:00,20.46,77.53,26.93,-7.2,1002.6,95.5,17.0,1.04,5.05,0.0,Marine Heatwave,Oceanographic,29.63,Low
2025-01-29 15:00:00,19.86,80.5,31.05,53.8,999.6,15.8,8.4,7.79,4.14,0.0,Tsunami,Geophysical,38.91,Medium
2025-01-29 18:00:00,21.5,78.15,26.23,-6.6,993.6,24.0,1.2,6.17,5.29,0.0,Cyclone,Hydrometeorological,27.23,Low
2025-01-29 21:00:00,19.7,77.93,28.25,42.1,995.5,149.2,27.3,1.16,6.03,0.0,Marine Heatwave,Oceanographic,46.3,Medium
2025-01-30 00:00:00,13.4,77.45,29.25,7.0,999.4,81.3,38.1,6.75,5.2,5.9,Tsunami,Geophysical,66.36,Medium
2025-01-30 03:00:00,17.93,74.83,29.04,64.5,988.2,124.6,27.2,1.74,5.91,0.0,Cyclone,Hydrometeorological,46.12,Medium
2025-01-30 06:00:00,16.77,79.82,28.41,99.3,1010.8,93.5,28.5,5.15,4.01,6.2,Marine Heatwave,Oceanographic,72.39,High
2025-01-30 09:00:00,19.94,83.37,31.44,4.6,1000.8,89.9,17.7,3.94,3.19,0.0,Sea-level Rise,Oceanographic,38.68,Medium
2025-01-30 12:00:00,9.75,84.71,27.65,86.5,1013.0,22.3,23.1,7.86,5.42,0.0,Tsunami,Geophysical,45.32,Medium
2025-01-30 15:00:00,12.23,79.86,29.13,51.9,995.4,90.9,45.9,3.22,6.63,0.0,Sea-level Rise,Oceanographic,46.71,Medium
2025-01-30 18:00:00,13.71,85.24,30.59,53.1,1013.5,30.1,5.5,6.9,5.2,7.5,Pollution,Environmental,61.71,Medium
2025-01-30 21:00:00,11.37,76.99,27.54,-6.6,1014.0,33.1,36.7,6.22,7.65,0.0,Storm,Hydrometeorological,36.38,Medium
2025-01-31 00:00:00,17.7,74.15,27.8,29.5,1008.2,41.8,10.5,7.68,3.04,8.0,Pollution,Environmental,64.94,Medium
2025-01-31 03:00:00,21.93,73.44,26.01,-5.1,992.0,94.9,3.5,0.54,7.69,0.0,Sea-level Rise,Oceanographic,25.5,Low
2025-01-31 06:00:00,18.73,85.53,29.68,-0.3,997.1,11.6,20.4,3.55,3.33,0.0,Tsunami,Geophysical,24.15,Low
2025-01-31 09:00:00,16.85,81.23,30.19,-9.3,983.5,130.3,34.1,1.35,7.21,0.0,Sea-level Rise,Oceanographic,40.44,Medium
2025-01-31 12:00:00,8.7,73.17,28.42,22.5,988.1,42.2,40.2,7.47,5.03,0.0,Sea-level Rise,Oceanographic,44.91,Medium
2025-01-31 15:00:00,16.17,85.48,29.29,14.1,981.2,32.2,20.8,6.2,3.94,7.2,Pollution,Environmental,58.12,Medium
2025-01-31 18:00:00,14.29,81.37,29.75,-2.1,1003.9,36.3,35.7,6.67,7.02,0.0,Storm,Hydrometeorological,38.98,Medium
2025-01-31 21:00:00,9.68,86.67,30.32,34.2,985.6,132.3,41.2,5.91,4.36,0.0,Pollution,Environmental,58.0,Medium
2025-02-01 00:00:00,8.0,80.18,26.28,20.4,1004.7,9.4,42.0,0.53,4.23,0.0,Sea-level Rise,Oceanographic,21.55,Low
2025-02-01 03:00:00,21.03,85.23,26.78,52.1,1010.3,85.8,45.4,7.57,5.11,6.1,Marine Heatwave,Oceanographic,74.99,High
2025-02-01 06:00:00,21.5,73.43,30.12,44.3,993.6,94.9,35.2,0.53,3.83,0.0,Cyclone,Hydrometeorological,38.05,Medium
2025-02-01 09:00:00,10.56,76.46,26.78,64.4,1013.0,40.3,23.8,5.26,8.0,0.0,Sea-level Rise,Oceanographic,39.47,Medium
2025-02-01 12:00:00,21.4,80.01,28.6,40.3,987.3,55.3,18.5,0.89,6.84,0.0,Cyclone,Hydrometeorological,28.13,Low
2025-02-01 15:00:00,13.82,83.51,28.23,85.7,1005.6,97.2,39.8,6.16,3.18,6.2,Storm,Hydrometeorological,76.38,High
2025-02-01 18:00:00,17.12,83.82,27.89,60.9,993.8,107.0,10.0,7.18,4.44,0.0,Storm,Hydrometeorological,52.64,Medium
2025-02-01 21:00:00,19.53,84.51,29.26,1.0,1004.1,36.3,45.6,6.79,6.55,0.0,Pollution,Environmental,41.42,Medium
2025-02-02 00:00:00,14.9,78.47,29.19,55.5,980.3,69.6,48.2,4.39,6.39,5.9,Storm,Hydrometeorological,65.36,Medium
2025-02-02 03:00:00,11.74,75.52,26.79,84.3,1000.1,11.5,19.1,3.26,3.91,6.3,Pollution,Environmental,50.41,Medium
2025-02-02 06:00:00,12.11,84.37,29.11,28.3,993.0,0.2,15.0,5.35,7.87,0.0,Sea-level Rise,Oceanographic,28.36,Low
2025-02-02 09:00:00,15.66,85.28,29.64,22.0,987.2,22.8,45.0,5.83,7.69,0.0,Sea-level Rise,Oceanographic,38.87,Medium
2025-02-02 12:00:00,18.46,79.58,26.35,95.4,1013.0,117.8,49.6,4.58,7.81,0.0,Storm,Hydrometeorological,58.83,Medium
2025-02-02 15:00:00,10.87,83.61,29.72,88.6,1009.7,47.3,13.8,7.86,5.64,0.0,Marine Heatwave,Oceanographic,48.49,Medium
2025-02-02 18:00:00,17.44,76.16,28.07,90.9,990.2,70.5,44.5,5.81,3.31,0.0,Tsunami,Geophysical,53.08,Medium
2025-02-02 21:00:00,14.96,75.68,26.27,35.7,990.6,114.2,17.7,7.62,7.81,0.0,Storm,Hydrometeorological,53.45,Medium
2025-02-03 00:00:00,19.3,79.35,29.28,37.6,981.5,24.9,22.3,2.07,3.25,7.5,Storm,Hydrometeorological,50.15,Medium
2025-02-03 03:00:00,21.93,80.44,28.35,62.5,983.8,95.5,24.9,3.55,7.77,6.6,Sea-level Rise,Oceanographic,65.54,Medium
2025-02-03 06:00:00,11.63,78.99,29.56,-2.0,1001.8,147.2,9.5,6.44,7.54,0.0,Cyclone,Hydrometeorological,51.61,Medium
2025-02-03 09:00:00,13.53,87.25,31.8,33.2,1009.9,116.0,15.5,2.24,5.29,7.3,Pollution,Environmental,64.13,Medium
2025-02-03 12:00:00,15.91,84.35,28.99,-8.7,980.3,53.6,46.3,2.22,6.17,5.7,Pollution,Environmental,49.76,Medium
2025-02-03 15:00:00,10.49,80.23,30.85,17.9,988.6,60.4,44.7,0.5,7.51,0.0,Sea-level Rise,Oceanographic,31.7,Low
2025-02-03 18:00:00,20.87,87.89,26.27,73.7,993.0,58.9,37.7,7.39,7.75,0.0,Storm,Hydrometeorological,51.46,Medium
2025-02-03 21:00:00,16.71,87.88,28.32,53.1,994.5,127.1,45.1,7.08,7.87,0.0,Tsunami,Geophysical,62.11,Medium
2025-02-04 00:00:00,11.09,72.62,26.22,9.3,1010.3,42.4,47.5,4.86,5.18,0.0,Pollution,Environmental,37.86,Medium
2025-02-04 03:00:00,12.57,85.43,26.86,37.3,1011.6,126.9,20.0,6.22,7.12,0.0,Pollution,Environmental,52.87,Medium
2025-02-04 06:00:00,10.87,81.46,27.12,26.5,1009.9,31.1,3.6,1.02,7.7,0.0,Sea-level Rise,Oceanographic,19.59,Low
2025-02-04 09:00:00,9.33,85.23,26.29,69.9,1007.1,52.9,41.2,4.37,5.32,5.1,Pollution,Environmental,59.16,Medium
2025-02-04 12:00:00,13.95,72.6,26.77,74.2,980.0,62.5,26.1,0.91,7.87,0.0,Marine Heatwave,Oceanographic,33.72,Medium
2025-02-04 15:00:00,8.14,79.0,31.3,-4.3,986.7,46.5,36.6,5.3,5.08,0.0,Marine Heatwave,Oceanographic,37.7,Medium
2025-02-04 18:00:00,12.24,77.2,30.28,79.8,986.4,55.6,45.1,6.55,7.92,0.0,Pollution,Environmental,52.15,Medium
2025-02-04 21:00:00,15.59,74.39,28.28,35.6,1006.4,3.1,13.5,4.38,4.34,0.0,Sea-level Rise,Oceanographic,26.59,Low
2025-02-05 00:00:00,11.71,81.62,27.78,68.6,1006.6,15.4,25.7,4.32,4.85,7.8,Storm,Hydrometeorological,58.45,Medium
2025-02-05 03:00:00,10.23,74.88,26.59,78.4,984.3,18.8,42.5,3.08,3.15,0.0,Tsunami,Geophysical,35.51,Medium
2025-02-05 06:00:00,12.83,77.37,31.87,84.2,1004.5,109.1,28.1,7.6,5.48,0.0,Cyclone,Hydrometeorological,61.24,Medium
2025-02-05 09:00:00,15.09,78.2,31.44,-8.2,1007.4,18.7,39.9,5.12,7.22,5.3,Sea-level Rise,Oceanographic,49.48,Medium
2025-02-05 12:00:00,17.87,85.07,29.28,96.4,981.8,75.7,35.9,6.97,3.9,0.0,Marine Heatwave,Oceanographic,56.06,Medium
2025-02-05 15:00:00,21.33,75.63,31.28,79.0,1003.7,93.8,15.8,6.62,5.51,0.0,Storm,Hydrometeorological,53.07,Medium
2025-02-05 18:00:00,16.75,81.15,31.0,89.7,980.4,101.1,2.6,4.62,4.44,0.0,Marine Heatwave,Oceanographic,47.62,Medium
2025-02-05 21:00:00,13.76,86.96,28.58,86.6,1001.2,37.1,17.8,1.13,4.67,0.0,Storm,Hydrometeorological,30.19,Low
2025-02-06 00:00:00,8.79,77.98,31.67,60.6,1003.5,94.8,9.9,3.64,6.75,0.0,Storm,Hydrometeorological,42.87,Medium
2025-02-06 03:00:00,12.55,87.06,31.49,-8.7,995.8,146.6,5.2,4.61,7.89,0.0,Cyclone,Hydrometeorological,46.0,Medium
2025-02-06 06:00:00,17.86,78.76,28.08,33.7,989.2,30.8,24.2,2.51,4.44,0.0,Pollution,Environmental,28.41,Low
2025-02-06 09:00:00,10.02,81.53,27.03,91.8,982.4,64.6,34.8,3.94,3.46,0.0,Sea-level Rise,Oceanographic,45.24,Medium
2025-02-06 12:00:00,8.21,87.44,27.51,64.4,1004.7,91.5,15.6,2.53,5.99,0.0,Storm,Hydrometeorological,39.77,Medium
2025-02-06 15:00:00,9.64,79.19,29.67,13.4,1012.9,1.0,38.6,5.19,4.87,0.0,Storm,Hydrometeorological,31.5,Low
2025-02-06 18:00:00,8.22,81.33,27.52,39.5,1013.5,59.9,42.0,1.91,6.36,0.0,Marine Heatwave,Oceanographic,35.73,Medium
2025-02-06 21:00:00,14.97,83.89,27.96,87.9,983.0,121.1,43.1,6.63,5.56,0.0,Tsunami,Geophysical,62.96,Medium
2025-02-07 00:00:00,16.25,81.81,29.83,16.6,1005.0,13.7,10.0,7.08,6.69,0.0,Sea-level Rise,Oceanographic,33.0,Low
2025-02-07 03:00:00,12.98,72.25,26.46,90.2,992.4,63.7,10.8,4.98,5.97,0.0,Pollution,Environmental,42.56,Medium
2025-02-07 06:00:00,19.74,84.88,30.94,92.6,999.0,30.0,30.8,6.07,6.69,0.0,Cyclone,Hydrometeorological,45.31,Medium
2025-02-07 09:00:00,18.79,78.84,27.24,78.0,991.7,129.8,45.8,6.95,3.18,0.0,Pollution,Environmental,64.54,Medium
2025-02-07 12:00:00,16.82,75.97,30.23,37.0,995.5,97.4,46.8,0.98,7.12,0.0,Cyclone,Hydrometeorological,41.21,Medium
2025-02-07 15:00:00,16.38,75.22,29.54,34.8,996.4,4.2,10.5,2.61,6.56,0.0,Tsunami,Geophysical,22.05,Low
2025-02-07 18:00:00,11.64,74.55,26.96,-2.2,986.5,99.6,44.1,6.61,6.43,0.0,Marine Heatwave,Oceanographic,50.18,Medium
2025-02-07 21:00:00,8.11,86.79,28.66,50.9,988.9,111.4,3.8,7.04,7.14,0.0,Marine Heatwave,Oceanographic,51.02,Medium
2025-02-08 00:00:00,21.34,77.23,28.13,45.6,1012.9,131.4,5.1,3.45,5.77,0.0,Pollution,Environmental,44.93,Medium
2025-02-08 03:00:00,15.3,84.71,31.31,27.9,996.2,62.2,0.7,2.72,5.3,6.2,Tsunami,Geophysical,49.28,Medium
2025-02-08 06:00:00,17.72,75.67,26.71,8.2,980.1,107.8,36.6,4.36,3.81,0.0,Tsunami,Geophysical,45.38,Medium
2025-02-08 09:00:00,13.8,83.72,31.29,3.4,1002.2,87.3,5.9,2.09,4.56,0.0,Storm,Hydrometeorological,31.09,Low
2025-02-08 12:00:00,13.47,75.75,27.32,95.6,1001.6,83.5,20.8,3.72,5.7,0.0,Marine Heatwave,Oceanographic,45.52,Medium
2025-02-08 15:00:00,18.55,75.26,27.97,50.1,1000.1,3.3,47.3,5.72,5.48,0.0,Cyclone,Hydrometeorological,38.09,Medium
2025-02-08 18:00:00,10.0,83.07,27.24,33.1,1011.3,30.6,25.4,3.64,3.09,0.0,Storm,Hydrometeorological,31.13,Low
2025-02-08 21:00:00,17.43,78.53,31.31,14.4,1005.0,132.2,36.6,5.73,6.76,0.0,Storm,Hydrometeorological,54.94,Medium
2025-02-09 00:00:00,19.81,79.76,28.0,77.1,995.8,27.5,42.7,7.12,5.33,0.0,Sea-level Rise,Oceanographic,47.43,Medium
2025-02-09 03:00:00,17.07,72.25,27.69,12.9,981.5,71.9,9.1,6.07,7.24,0.0,Marine Heatwave,Oceanographic,38.95,Medium
2025-02-09 06:00:00,9.04,78.01,30.82,37.7,1014.9,83.9,16.1,2.15,4.75,0.0,Marine Heatwave,Oceanographic,36.01,Medium
2025-02-09 09:00:00,17.89,77.99,28.22,-5.0,992.2,139.4,19.0,6.74,7.21,0.0,Cyclone,Hydrometeorological,52.24,Medium
2025-02-09 12:00:00,19.26,84.36,29.29,-2.7,1006.8,87.6,39.1,6.14,7.02,0.0,Sea-level Rise,Oceanographic,46.68,Medium
2025-02-09 15:00:00,8.2,75.32,30.28,32.5,1003.2,52.0,19.5,1.69,4.29,0.0,Pollution,Environmental,29.52,Low
2025-02-09 18:00:00,17.16,86.23,29.47,59.6,985.5,71.1,35.8,2.53,4.01,5.9,Storm,Hydrometeorological,58.97,Medium
2025-02-09 21:00:00,16.4,85.78,31.21,69.7,1006.1,83.7,29.2,1.5,5.22,0.0,Sea-level Rise,Oceanographic,40.29,Medium
2025-02-10 00:00:00,19.15,76.35,30.15,19.0,1012.9,95.5,16.2,2.52,3.95,0.0,Storm,Hydrometeorological,36.8,Medium
2025-02-10 03:00:00,17.17,85.18,26.38,75.4,1008.8,69.2,49.2,6.4,6.87,0.0,Tsunami,Geophysical,53.2,Medium
2025-02-10 06:00:00,14.05,72.5,27.56,-6.3,1010.8,36.5,27.9,0.79,6.33,6.0,Storm,Hydrometeorological,40.38,Medium
2025-02-10 09:00:00,10.81,80.23,30.42,38.0,1003.3,14.1,37.4,6.6,6.53,0.0,Tsunami,Geophysical,39.67,Medium
2025-02-10 12:00:00,21.98,77.23,30.49,78.7,1010.0,149.6,12.1,0.8,5.06,5.4,Pollution,Environmental,63.66,Medium
2025-02-10 15:00:00,20.48,85.59,28.44,-8.5,982.8,46.8,0.8,0.63,7.58,7.1,Sea-level Rise,Oceanographic,39.77,Medium
2025-02-10 18:00:00,8.55,85.39,29.72,52.0,1001.9,129.7,29.3,4.86,7.95,0.0,Pollution,Environmental,54.16,Medium
2025-02-10 21:00:00,17.47,74.21,29.47,52.6,1010.4,56.9,18.6,5.14,6.17,0.0,Tsunami,Geophysical,40.56,Medium
2025-02-11 00:00:00,21.74,82.39,30.83,68.7,1000.8,8.0,22.7,5.56,6.39,0.0,Tsunami,Geophysical,36.31,Medium
2025-02-11 03:00:00,20.95,82.11,26.33,60.9,1014.1,10.5,27.7,6.11,7.05,6.2,Tsunami,Geophysical,56.29,Medium
2025-02-11 06:00:00,17.87,79.28,30.01,82.1,985.9,2.9,39.0,5.07,6.5,0.0,Storm,Hydrometeorological,38.58,Medium
2025-02-11 09:00:00,17.6,86.56,29.83,94.9,1010.9,87.7,41.7,5.32,3.39,7.2,Cyclone,Hydrometeorological,77.62,High
2025-02-11 12:00:00,12.97,72.83,26.19,36.6,983.0,91.0,44.0,7.12,6.3,0.0,Tsunami,Geophysical,53.65,Medium
2025-02-11 15:00:00,21.67,82.94,28.25,78.0,1011.0,18.8,10.0,2.12,6.46,0.0,Marine Heatwave,Oceanographic,27.09,Low
2025-02-11 18:00:00,14.51,85.56,26.37,26.9,982.3,146.3,40.8,6.89,7.69,0.0,Tsunami,Geophysical,60.74,Medium
2025-02-11 21:00:00,19.05,78.66,27.01,42.2,981.9,141.4,3.7,3.79,5.65,0.0,Storm,Hydrometeorological,46.48,Medium
2025-02-12 00:00:00,21.55,79.04,27.67,77.8,991.4,44.9,11.6,1.47,4.28,0.0,Tsunami,Geophysical,29.93,Low
2025-02-12 03:00:00,12.23,87.61,27.02,88.8,1007.2,11.5,49.3,2.54,3.49,0.0,Sea-level Rise,Oceanographic,35.48,Medium
2025-02-12 06:00:00,15.89,84.86,26.82,53.9,997.7,21.6,31.2,2.55,5.44,0.0,Pollution,Environmental,30.01,Low
2025-02-12 09:00:00,21.78,78.33,30.29,21.0,992.7,28.6,17.4,4.6,7.96,0.0,Marine Heatwave,Oceanographic,31.34,Low
2025-02-12 12:00:00,12.39,80.61,31.04,98.8,1011.1,55.7,9.8,4.17,6.71,6.5,Pollution,Environmental,61.6,Medium
2025-02-12 15:00:00,17.62,82.53,26.7,78.0,984.3,104.8,20.8,4.35,7.52,0.0,Storm,Hydrometeorological,48.69,Medium
2025-02-12 18:00:00,10.46,81.08,29.48,43.9,1002.6,34.5,27.6,3.29,6.31,0.0,Storm,Hydrometeorological,33.12,Medium
2025-02-12 21:00:00,19.97,74.64,31.13,44.0,994.2,135.5,30.2,4.82,5.79,0.0,Pollution,Environmental,54.84,Medium
2025-02-13 00:00:00,13.24,84.76,28.2,-0.4,999.5,126.8,39.8,1.81,6.36,0.0,Marine Heatwave,Oceanographic,42.41,Medium
2025-02-13 03:00:00,15.28,80.35,29.53,72.7,1001.8,90.0,2.7,3.32,4.16,0.0,Marine Heatwave,Oceanographic,40.38,Medium
2025-02-13 06:00:00,12.92,73.5,28.92,91.3,981.4,43.7,10.4,2.29,7.54,0.0,Cyclone,Hydrometeorological,33.29,Medium
2025-02-13 09:00:00,18.82,83.24,29.69,73.6,998.0,105.6,46.8,3.32,6.54,0.0,Pollution,Environmental,51.94,Medium
2025-02-13 12:00:00,8.43,75.27,28.04,46.2,1001.5,136.6,25.5,4.26,3.25,0.0,Sea-level Rise,Oceanographic,51.94,Medium
2025-02-13 15:00:00,19.94,86.85,31.98,77.6,1006.4,32.3,16.8,3.99,6.87,7.7,Sea-level Rise,Oceanographic,60.57,Medium
2025-02-13 18:00:00,11.93,74.78,28.28,78.2,993.7,112.6,6.3,6.3,4.18,0.0,Sea-level Rise,Oceanographic,52.48,Medium
2025-02-13 21:00:00,19.69,86.84,28.2,25.0,1006.2,64.7,4.4,2.62,5.09,0.0,Marine Heatwave,Oceanographic,29.55,Low
2025-02-14 00:00:00,21.46,82.69,31.6,19.2,1001.4,101.8,15.9,6.86,7.74,7.7,Tsunami,Geophysical,73.19,High
2025-02-14 03:00:00,12.91,86.61,28.04,40.1,1003.7,81.5,17.3,3.77,6.97,0.0,Storm,Hydrometeorological,39.27,Medium
2025-02-14 06:00:00,9.11,79.08,27.57,27.8,1009.2,140.3,9.3,3.29,7.64,0.0,Storm,Hydrometeorological,44.9,Medium
2025-02-14 09:00:00,11.36,83.36,27.64,27.6,995.7,137.0,9.5,0.54,3.3,7.7,Tsunami,Geophysical,61.57,Medium
2025-02-14 12:00:00,18.55,81.25,31.43,79.9,1006.5,8.3,0.3,2.09,6.32,0.0,Cyclone,Hydrometeorological,24.51,Low
2025-02-14 15:00:00,19.99,77.71,30.54,22.5,990.5,16.1,22.0,5.97,7.7,6.8,Marine Heatwave,Oceanographic,55.08,Medium
2025-02-14 18:00:00,19.63,73.92,30.41,48.5,990.1,73.9,15.0,4.97,5.17,0.0,Cyclone,Hydrometeorological,42.13,Medium
2025-02-14 21:00:00,13.46,77.68,26.27,14.0,980.5,87.2,5.3,7.05,5.62,7.1,Storm,Hydrometeorological,65.05,Medium
2025-02-15 00:00:00,13.59,77.23,26.06,80.9,1008.0,15.7,28.8,3.98,3.59,0.0,Pollution,Environmental,34.59,Medium
2025-02-15 03:00:00,11.17,86.33,30.7,67.0,1001.6,129.5,11.2,7.05,6.95,7.2,Tsunami,Geophysical,80.29,High
2025-02-15 06:00:00,21.14,85.1,31.9,18.6,1013.9,64.7,17.4,0.88,3.26,0.0,Sea-level Rise,Oceanographic,28.31,Low
2025-02-15 09:00:00,11.06,87.83,29.45,5.2,1004.1,134.7,37.3,1.07,7.48,0.0,Sea-level Rise,Oceanographic,42.33,Medium
2025-02-15 12:00:00,19.28,77.25,27.25,-0.7,996.3,72.3,42.0,2.16,4.9,0.0,Tsunami,Geophysical,34.31,Medium
2025-02-15 15:00:00,18.67,84.5,27.65,12.5,980.6,101.9,3.8,3.66,6.01,0.0,Pollution,Environmental,36.81,Medium
2025-02-15 18:00:00,13.71,74.58,29.94,96.8,999.7,107.2,3.4,3.63,3.58,0.0,Pollution,Environmental,46.7,Medium
2025-02-15 21:00:00,8.62,83.09,29.89,15.5,1003.8,141.0,2.3,2.9,5.19,0.0,Sea-level Rise,Oceanographic,42.13,Medium
2025-02-16 00:00:00,9.48,77.68,28.48,64.3,1003.0,10.5,19.8,1.86,3.78,0.0,Storm,Hydrometeorological,25.71,Low
