timestamp,shoreline_change_m_per_yr,beach_slope_deg,intertidal_extent_m
2025-03-31 10:00:00,-0.198,5.56,49.7
2025-03-31 11:00:00,-0.198,6.53,51.4
2025-03-31 12:00:00,-0.198,4.35,52.2
2025-03-31 13:00:00,-0.198,5.03,55.1
2025-03-31 14:00:00,-0.198,6.26,47.7
2025-03-31 15:00:00,-0.198,3.67,52.2
2025-03-31 16:00:00,-0.198,5.76,52.7
2025-03-31 17:00:00,-0.198,3.14,52.7
2025-03-31 18:00:00,-0.198,3.09,52.9
2025-03-31 19:00:00,-0.198,6.02,48.2
2025-03-31 20:00:00,-0.198,3.84,52.7
2025-03-31 21:00:00,-0.198,5.22,52.5
2025-03-31 22:00:00,-0.198,3.59,53.8
2025-03-31 23:00:00,-0.198,5.34,51.7
2025-04-01 00:00:00,-0.198,3.01,48.4
2025-04-01 01:00:00,-0.198,6.55,53.0
2025-04-01 02:00:00,-0.198,5.98,46.3
2025-04-01 03:00:00,-0.198,4.28,45.9
2025-04-01 04:00:00,-0.198,2.76,46.3
2025-04-01 05:00:00,-0.198,4.75,51.0
2025-04-01 06:00:00,-0.198,4.57,47.8
2025-04-01 07:00:00,-0.198,4.35,49.7
2025-04-01 08:00:00,-0.198,6.26,54.2
2025-04-01 09:00:00,-0.198,6.46,46.5
2025-04-01 10:00:00,-0.198,5.51,44.9
2025-04-01 11:00:00,-0.198,6.79,52.5
2025-04-01 12:00:00,-0.198,1.64,47.5
2025-04-01 13:00:00,-0.198,4.64,46.5
2025-04-01 14:00:00,-0.198,4.58,49.7
2025-04-01 15:00:00,-0.198,6.01,49.4
2025-04-01 16:00:00,-0.198,4.62,47.4
2025-04-01 17:00:00,-0.198,5.67,51.7
2025-04-01 18:00:00,-0.198,4.42,47.7
2025-04-01 19:00:00,-0.198,4.19,47.5
2025-04-01 20:00:00,-0.198,5.96,44.4
2025-04-01 21:00:00,-0.198,5.0,42.6
2025-04-01 22:00:00,-0.198,5.37,50.7
2025-04-01 23:00:00,-0.198,3.51,46.0
2025-04-02 00:00:00,-0.198,5.81,47.4
2025-04-02 01:00:00,-0.198,3.71,53.6
2025-04-02 02:00:00,-0.198,7.06,49.2
2025-04-02 03:00:00,-0.198,4.69,47.9
2025-04-02 04:00:00,-0.198,4.5,49.1
2025-04-02 05:00:00,-0.198,6.07,54.3
2025-04-02 06:00:00,-0.198,4.94,42.2
2025-04-02 07:00:00,-0.198,5.86,47.4
2025-04-02 08:00:00,-0.198,4.64,52.3
2025-04-02 09:00:00,-0.198,5.86,48.8
2025-04-02 10:00:00,-0.198,4.91,51.4
2025-04-02 11:00:00,-0.198,6.04,46.0
2025-04-02 12:00:00,-0.198,6.38,44.1
2025-04-02 13:00:00,-0.198,3.1,53.6
2025-04-02 14:00:00,-0.198,5.43,48.1
2025-04-02 15:00:00,-0.198,7.2,50.3
2025-04-02 16:00:00,-0.198,5.74,50.5
2025-04-02 17:00:00,-0.198,7.93,51.7
2025-04-02 18:00:00,-0.198,3.89,48.7
2025-04-02 19:00:00,-0.198,5.31,48.8
2025-04-02 20:00:00,-0.198,5.59,49.3
2025-04-02 21:00:00,-0.198,4.37,45.9
2025-04-02 22:00:00,-0.198,3.52,51.0
2025-04-02 23:00:00,-0.198,7.6,46.1
2025-04-03 00:00:00,-0.198,6.35,49.4
2025-04-03 01:00:00,-0.198,5.67,48.5
2025-04-03 02:00:00,-0.198,5.06,39.5
2025-04-03 03:00:00,-0.198,5.17,48.5
2025-04-03 04:00:00,-0.198,5.75,46.8
2025-04-03 05:00:00,-0.198,6.73,50.1
2025-04-03 06:00:00,-0.198,4.15,51.3
2025-04-03 07:00:00,-0.198,5.13,46.4
2025-04-03 08:00:00,-0.198,4.56,47.2
2025-04-03 09:00:00,-0.198,3.73,42.2
2025-04-03 10:00:00,-0.198,4.26,45.6
2025-04-03 11:00:00,-0.198,5.26,51.1
2025-04-03 12:00:00,-0.198,4.64,46.1
2025-04-03 13:00:00,-0.198,5.03,48.9
2025-04-03 14:00:00,-0.198,5.87,46.0
2025-04-03 15:00:00,-0.198,6.39,45.7
2025-04-03 16:00:00,-0.198,8.18,47.8
2025-04-03 17:00:00,-0.198,5.93,37.4
2025-04-03 18:00:00,-0.198,4.26,47.2
2025-04-03 19:00:00,-0.198,6.32,39.3
2025-04-03 20:00:00,-0.198,4.62,45.8
2025-04-03 21:00:00,-0.198,4.16,43.6
2025-04-03 22:00:00,-0.198,5.75,42.6
2025-04-03 23:00:00,-0.198,6.7,50.5
2025-04-04 00:00:00,-0.198,4.27,48.5
2025-04-04 01:00:00,-0.198,5.38,44.1
2025-04-04 02:00:00,-0.198,5.55,52.3
2025-04-04 03:00:00,-0.198,3.86,48.1
2025-04-04 04:00:00,-0.198,3.28,44.7
2025-04-04 05:00:00,-0.198,3.32,39.5
2025-04-04 06:00:00,-0.198,6.53,44.8
2025-04-04 07:00:00,-0.198,4.44,43.2
2025-04-04 08:00:00,-0.198,4.24,43.7
2025-04-04 09:00:00,-0.198,5.38,46.4
2025-04-04 10:00:00,-0.198,6.56,43.2
2025-04-04 11:00:00,-0.198,3.6,49.1
2025-04-04 12:00:00,-0.198,2.73,43.5
2025-04-04 13:00:00,-0.198,6.77,42.1
2025-04-04 14:00:00,-0.198,5.62,47.1
2025-04-04 15:00:00,-0.198,3.71,45.0
2025-04-04 16:00:00,-0.198,4.47,47.7
2025-04-04 17:00:00,-0.198,3.8,45.6
2025-04-04 18:00:00,-0.198,5.77,41.0
2025-04-04 19:00:00,-0.198,6.23,46.0
2025-04-04 20:00:00,-0.198,5.8,42.4
2025-04-04 21:00:00,-0.198,5.2,45.6
2025-04-04 22:00:00,-0.198,5.45,43.3
2025-04-04 23:00:00,-0.197,4.11,44.5
2025-04-05 00:00:00,-0.197,4.47,45.3
2025-04-05 01:00:00,-0.197,5.01,47.3
2025-04-05 02:00:00,-0.197,4.67,43.5
2025-04-05 03:00:00,-0.197,5.0,36.8
2025-04-05 04:00:00,-0.197,3.06,42.3
2025-04-05 05:00:00,-0.197,6.06,45.5
2025-04-05 06:00:00,-0.197,3.71,48.7
2025-04-05 07:00:00,-0.197,2.47,46.0
2025-04-05 08:00:00,-0.197,4.14,48.1
2025-04-05 09:00:00,-0.197,4.74,45.6
2025-04-05 10:00:00,-0.197,7.42,45.8
2025-04-05 11:00:00,-0.197,4.41,44.4
2025-04-05 12:00:00,-0.197,5.25,48.3
2025-04-05 13:00:00,-0.198,5.38,50.1
2025-04-05 14:00:00,-0.198,3.18,42.2
2025-04-05 15:00:00,-0.198,4.87,45.8
2025-04-05 16:00:00,-0.198,4.68,41.5
2025-04-05 17:00:00,-0.198,5.1,50.1
2025-04-05 18:00:00,-0.198,5.51,45.6
2025-04-05 19:00:00,-0.198,6.02,45.1
2025-04-05 20:00:00,-0.198,3.97,41.7
2025-04-05 21:00:00,-0.198,5.58,44.4
2025-04-05 22:00:00,-0.198,4.13,44.9
2025-04-05 23:00:00,-0.198,3.91,41.9
2025-04-06 00:00:00,-0.198,7.1,46.5
2025-04-06 01:00:00,-0.198,2.82,43.5
2025-04-06 02:00:00,-0.198,4.38,47.4
2025-04-06 03:00:00,-0.198,5.27,43.1
2025-04-06 04:00:00,-0.198,4.28,46.6
2025-04-06 05:00:00,-0.198,5.18,45.5
2025-04-06 06:00:00,-0.198,3.39,47.0
2025-04-06 07:00:00,-0.198,2.79,46.6
2025-04-06 08:00:00,-0.198,3.95,46.4
2025-04-06 09:00:00,-0.198,5.18,43.9
2025-04-06 10:00:00,-0.198,4.79,47.8
2025-04-06 11:00:00,-0.198,5.76,47.0
2025-04-06 12:00:00,-0.198,3.29,48.0
2025-04-06 13:00:00,-0.198,4.31,46.0
2025-04-06 14:00:00,-0.198,4.91,45.6
2025-04-06 15:00:00,-0.198,3.84,43.0
2025-04-06 16:00:00,-0.198,5.17,44.1
2025-04-06 17:00:00,-0.198,4.66,44.7
2025-04-06 18:00:00,-0.198,5.58,49.0
2025-04-06 19:00:00,-0.198,5.35,42.4
2025-04-06 20:00:00,-0.198,2.78,42.1
2025-04-06 21:00:00,-0.198,6.77,45.9
2025-04-06 22:00:00,-0.198,2.39,43.8
2025-04-06 23:00:00,-0.198,3.14,44.9
2025-04-07 00:00:00,-0.198,4.91,46.5
2025-04-07 01:00:00,-0.198,5.36,45.9
2025-04-07 02:00:00,-0.198,4.66,45.5
2025-04-07 03:00:00,-0.198,4.35,45.0
2025-04-07 04:00:00,-0.198,4.9,46.7
2025-04-07 05:00:00,-0.198,5.63,43.4
2025-04-07 06:00:00,-0.198,3.62,49.6
2025-04-07 07:00:00,-0.198,3.66,45.2
2025-04-07 08:00:00,-0.198,3.96,49.2
2025-04-07 09:00:00,-0.198,6.58,45.9
2025-04-07 10:00:00,-0.198,5.45,50.9
2025-04-07 11:00:00,-0.198,5.69,48.0
2025-04-07 12:00:00,-0.198,6.91,44.6
2025-04-07 13:00:00,-0.198,5.94,55.3
2025-04-07 14:00:00,-0.198,5.19,46.6
2025-04-07 15:00:00,-0.198,6.87,46.2
2025-04-07 16:00:00,-0.198,3.83,46.4
2025-04-07 17:00:00,-0.198,4.68,49.0
2025-04-07 18:00:00,-0.198,6.39,43.5
2025-04-07 19:00:00,-0.198,2.37,48.2
2025-04-07 20:00:00,-0.198,4.04,42.8
2025-04-07 21:00:00,-0.198,5.95,47.6
2025-04-07 22:00:00,-0.198,5.13,51.2
2025-04-07 23:00:00,-0.198,5.62,46.2
2025-04-08 00:00:00,-0.198,2.7,52.7
2025-04-08 01:00:00,-0.198,3.99,45.0
2025-04-08 02:00:00,-0.198,5.78,48.1
2025-04-08 03:00:00,-0.198,3.92,46.3
2025-04-08 04:00:00,-0.198,5.99,55.7
2025-04-08 05:00:00,-0.198,5.34,48.8
2025-04-08 06:00:00,-0.198,3.59,48.0
2025-04-08 07:00:00,-0.198,5.41,49.2
2025-04-08 08:00:00,-0.198,5.9,50.0
2025-04-08 09:00:00,-0.198,5.43,48.9
2025-04-08 10:00:00,-0.198,5.64,46.4
2025-04-08 11:00:00,-0.198,2.93,54.0
2025-04-08 12:00:00,-0.198,7.71,53.3
2025-04-08 13:00:00,-0.198,8.38,51.0
2025-04-08 14:00:00,-0.198,6.71,50.8
2025-04-08 15:00:00,-0.198,5.14,50.6
2025-04-08 16:00:00,-0.198,4.51,48.6
2025-04-08 17:00:00,-0.198,4.54,48.3
2025-04-08 18:00:00,-0.198,5.94,54.8
2025-04-08 19:00:00,-0.198,6.28,51.9
2025-04-08 20:00:00,-0.198,4.22,46.0
2025-04-08 21:00:00,-0.198,4.97,48.6
2025-04-08 22:00:00,-0.198,6.51,51.5
2025-04-08 23:00:00,-0.198,4.88,51.1
2025-04-09 00:00:00,-0.198,5.13,53.8
2025-04-09 01:00:00,-0.198,6.65,47.7
2025-04-09 02:00:00,-0.198,6.46,53.1
2025-04-09 03:00:00,-0.198,5.97,55.5
2025-04-09 04:00:00,-0.198,3.72,47.7
2025-04-09 05:00:00,-0.198,3.73,57.4
2025-04-09 06:00:00,-0.198,4.12,53.2
2025-04-09 07:00:00,-0.198,4.37,52.5
2025-04-09 08:00:00,-0.198,5.26,49.3
2025-04-09 09:00:00,-0.198,4.89,50.3
2025-04-09 10:00:00,-0.198,4.81,51.0
2025-04-09 11:00:00,-0.198,4.69,47.9
2025-04-09 12:00:00,-0.198,3.95,51.2
2025-04-09 13:00:00,-0.198,4.45,49.5
2025-04-09 14:00:00,-0.198,7.92,54.2
2025-04-09 15:00:00,-0.198,5.84,43.0
2025-04-09 16:00:00,-0.198,5.02,51.4
2025-04-09 17:00:00,-0.198,3.2,49.3
2025-04-09 18:00:00,-0.198,3.81,52.2
2025-04-09 19:00:00,-0.198,4.95,59.2
2025-04-09 20:00:00,-0.198,6.63,57.2
2025-04-09 21:00:00,-0.198,5.27,50.7
2025-04-09 22:00:00,-0.198,5.26,51.6
2025-04-09 23:00:00,-0.198,6.33,49.7
2025-04-10 00:00:00,-0.198,3.83,53.5
2025-04-10 01:00:00,-0.198,6.69,56.1
2025-04-10 02:00:00,-0.198,4.54,50.0
2025-04-10 03:00:00,-0.198,6.39,58.6
2025-04-10 04:00:00,-0.198,7.0,56.7
2025-04-10 05:00:00,-0.198,3.91,56.5
2025-04-10 06:00:00,-0.198,5.0,55.1
2025-04-10 07:00:00,-0.198,5.95,51.2
2025-04-10 08:00:00,-0.198,4.66,56.9
2025-04-10 09:00:00,-0.198,4.69,52.9
2025-04-10 10:00:00,-0.198,4.52,48.8
2025-04-10 11:00:00,-0.198,2.77,54.1
2025-04-10 12:00:00,-0.198,6.27,50.4
2025-04-10 13:00:00,-0.198,3.79,52.1
2025-04-10 14:00:00,-0.198,2.25,56.0
2025-04-10 15:00:00,-0.198,6.26,53.6
2025-04-10 16:00:00,-0.198,5.58,53.8
2025-04-10 17:00:00,-0.198,3.42,57.4
2025-04-10 18:00:00,-0.198,6.3,47.1
2025-04-10 19:00:00,-0.198,5.8,57.3
2025-04-10 20:00:00,-0.198,5.0,54.4
2025-04-10 21:00:00,-0.198,4.58,53.7
2025-04-10 22:00:00,-0.198,4.85,53.8
2025-04-10 23:00:00,-0.198,5.25,55.8
2025-04-11 00:00:00,-0.198,4.05,58.0
2025-04-11 01:00:00,-0.198,6.34,54.2
2025-04-11 02:00:00,-0.198,5.67,54.5
2025-04-11 03:00:00,-0.198,4.84,56.7
2025-04-11 04:00:00,-0.198,7.09,48.6
2025-04-11 05:00:00,-0.198,4.64,54.6
2025-04-11 06:00:00,-0.198,6.86,56.4
2025-04-11 07:00:00,-0.198,5.35,53.4
2025-04-11 08:00:00,-0.198,5.91,52.5
2025-04-11 09:00:00,-0.198,4.56,54.4
2025-04-11 10:00:00,-0.198,2.76,53.1
2025-04-11 11:00:00,-0.198,5.58,54.1
2025-04-11 12:00:00,-0.198,3.57,53.5
2025-04-11 13:00:00,-0.198,4.26,59.6
2025-04-11 14:00:00,-0.198,5.09,51.5
2025-04-11 15:00:00,-0.198,4.23,57.4
2025-04-11 16:00:00,-0.198,4.96,53.1
2025-04-11 17:00:00,-0.198,5.24,55.9
2025-04-11 18:00:00,-0.198,3.23,56.8
2025-04-11 19:00:00,-0.198,5.33,59.5
2025-04-11 20:00:00,-0.198,4.25,56.1
2025-04-11 21:00:00,-0.198,3.72,53.7
2025-04-11 22:00:00,-0.198,2.6,55.1
2025-04-11 23:00:00,-0.198,3.13,60.6
2025-04-12 00:00:00,-0.198,5.03,55.4
2025-04-12 01:00:00,-0.198,5.05,51.0
2025-04-12 02:00:00,-0.198,5.62,53.7
2025-04-12 03:00:00,-0.198,7.06,53.6
2025-04-12 04:00:00,-0.198,6.63,57.1
2025-04-12 05:00:00,-0.198,6.19,51.2
2025-04-12 06:00:00,-0.198,6.42,53.4
2025-04-12 07:00:00,-0.198,5.22,55.5
2025-04-12 08:00:00,-0.198,5.2,54.0
2025-04-12 09:00:00,-0.198,6.84,55.1
2025-04-12 10:00:00,-0.198,5.26,55.3
2025-04-12 11:00:00,-0.198,5.29,55.5
2025-04-12 12:00:00,-0.198,6.4,52.1
2025-04-12 13:00:00,-0.198,4.67,57.3
2025-04-12 14:00:00,-0.198,4.84,53.3
2025-04-12 15:00:00,-0.198,3.37,54.8
2025-04-12 16:00:00,-0.198,4.44,51.2
2025-04-12 17:00:00,-0.198,4.6,55.0
2025-04-12 18:00:00,-0.198,4.67,55.4
2025-04-12 19:00:00,-0.198,5.97,55.0
2025-04-12 20:00:00,-0.198,3.79,52.5
2025-04-12 21:00:00,-0.198,6.79,58.3
2025-04-12 22:00:00,-0.198,2.53,56.6
2025-04-12 23:00:00,-0.198,5.72,54.5
2025-04-13 00:00:00,-0.198,5.98,53.5
2025-04-13 01:00:00,-0.198,5.83,51.7
2025-04-13 02:00:00,-0.198,6.31,52.0
2025-04-13 03:00:00,-0.198,4.75,58.3
2025-04-13 04:00:00,-0.198,6.5,52.8
2025-04-13 05:00:00,-0.198,4.17,62.2
2025-04-13 06:00:00,-0.198,4.27,50.4
2025-04-13 07:00:00,-0.198,7.48,55.0
2025-04-13 08:00:00,-0.198,5.21,54.6
2025-04-13 09:00:00,-0.198,6.14,54.0
2025-04-13 10:00:00,-0.198,5.6,49.1
2025-04-13 11:00:00,-0.198,5.87,49.8
2025-04-13 12:00:00,-0.198,2.59,54.5
2025-04-13 13:00:00,-0.198,5.45,50.8
2025-04-13 14:00:00,-0.198,5.02,57.5
2025-04-13 15:00:00,-0.198,6.17,53.2
2025-04-13 16:00:00,-0.198,4.05,54.7
2025-04-13 17:00:00,-0.198,6.43,53.8
2025-04-13 18:00:00,-0.198,3.55,53.7
2025-04-13 19:00:00,-0.198,4.46,58.5
2025-04-13 20:00:00,-0.198,3.11,57.2
2025-04-13 21:00:00,-0.198,3.7,54.4
2025-04-13 22:00:00,-0.198,5.01,55.9
2025-04-13 23:00:00,-0.198,6.64,57.4
2025-04-14 00:00:00,-0.198,5.04,50.4
2025-04-14 01:00:00,-0.198,3.46,47.5
2025-04-14 02:00:00,-0.198,2.47,53.8
2025-04-14 03:00:00,-0.198,5.81,55.9
2025-04-14 04:00:00,-0.198,4.21,47.0
2025-04-14 05:00:00,-0.198,4.37,50.4
2025-04-14 06:00:00,-0.198,6.29,51.4
2025-04-14 07:00:00,-0.198,4.84,49.2
2025-04-14 08:00:00,-0.198,4.64,51.7
2025-04-14 09:00:00,-0.198,5.19,48.8
2025-04-14 10:00:00,-0.198,6.78,51.2
2025-04-14 11:00:00,-0.198,5.3,54.3
2025-04-14 12:00:00,-0.198,2.41,46.0
2025-04-14 13:00:00,-0.198,4.02,49.0
2025-04-14 14:00:00,-0.198,4.66,56.4
2025-04-14 15:00:00,-0.198,6.04,49.7
2025-04-14 16:00:00,-0.198,3.51,44.4
2025-04-14 17:00:00,-0.198,5.18,52.7
2025-04-14 18:00:00,-0.198,4.9,51.9
2025-04-14 19:00:00,-0.198,6.22,52.6
2025-04-14 20:00:00,-0.198,3.8,52.3
2025-04-14 21:00:00,-0.198,5.2,56.0
2025-04-14 22:00:00,-0.198,6.84,50.1
2025-04-14 23:00:00,-0.198,6.08,51.9
2025-04-15 00:00:00,-0.198,5.72,48.7
2025-04-15 01:00:00,-0.198,4.63,52.0
2025-04-15 02:00:00,-0.198,5.18,52.3
2025-04-15 03:00:00,-0.198,4.86,51.1
2025-04-15 04:00:00,-0.198,6.03,56.5
2025-04-15 05:00:00,-0.198,5.63,51.7
2025-04-15 06:00:00,-0.198,4.25,53.8
2025-04-15 07:00:00,-0.198,7.09,47.3
2025-04-15 08:00:00,-0.198,6.45,47.9
2025-04-15 09:00:00,-0.198,3.96,55.9
2025-04-15 10:00:00,-0.198,4.59,45.9
2025-04-15 11:00:00,-0.198,4.81,52.3
2025-04-15 12:00:00,-0.198,5.98,53.9
2025-04-15 13:00:00,-0.198,4.03,53.5
2025-04-15 14:00:00,-0.198,4.2,45.2
2025-04-15 15:00:00,-0.198,6.05,48.9
2025-04-15 16:00:00,-0.198,5.67,51.9
2025-04-15 17:00:00,-0.198,2.66,52.2
2025-04-15 18:00:00,-0.198,5.79,50.0
2025-04-15 19:00:00,-0.198,3.23,47.9
2025-04-15 20:00:00,-0.198,4.24,49.2
2025-04-15 21:00:00,-0.198,4.56,48.1
2025-04-15 22:00:00,-0.198,4.44,46.3
2025-04-15 23:00:00,-0.198,4.22,49.1
2025-04-16 00:00:00,-0.198,3.75,53.4
2025-04-16 01:00:00,-0.198,5.61,47.0
2025-04-16 02:00:00,-0.198,3.06,43.3
2025-04-16 03:00:00,-0.198,4.36,46.8
2025-04-16 04:00:00,-0.198,5.95,53.0
2025-04-16 05:00:00,-0.198,5.48,43.1
2025-04-16 06:00:00,-0.198,3.34,47.8
2025-04-16 07:00:00,-0.198,2.68,50.0
2025-04-16 08:00:00,-0.198,3.69,44.4
2025-04-16 09:00:00,-0.198,2.39,48.4
2025-04-16 10:00:00,-0.198,5.11,45.1
2025-04-16 11:00:00,-0.198,4.45,44.2
2025-04-16 12:00:00,-0.198,4.54,49.7
2025-04-16 13:00:00,-0.198,5.61,53.3
2025-04-16 14:00:00,-0.198,6.05,46.7
2025-04-16 15:00:00,-0.198,5.29,49.6
2025-04-16 16:00:00,-0.198,4.73,49.3
2025-04-16 17:00:00,-0.198,4.16,48.4
2025-04-16 18:00:00,-0.198,4.58,45.8
2025-04-16 19:00:00,-0.198,5.25,44.8
2025-04-16 20:00:00,-0.198,6.11,45.4
2025-04-16 21:00:00,-0.198,3.33,47.3
2025-04-16 22:00:00,-0.198,3.65,46.6
2025-04-16 23:00:00,-0.198,4.99,44.4
2025-04-17 00:00:00,-0.198,2.47,45.5
2025-04-17 01:00:00,-0.198,5.34,44.2
2025-04-17 02:00:00,-0.198,6.27,47.8
2025-04-17 03:00:00,-0.198,7.83,44.9
2025-04-17 04:00:00,-0.198,5.1,48.6
2025-04-17 05:00:00,-0.198,6.03,46.8
2025-04-17 06:00:00,-0.198,5.03,44.6
2025-04-17 07:00:00,-0.198,6.94,45.6
2025-04-17 08:00:00,-0.198,4.49,45.7
2025-04-17 09:00:00,-0.198,5.4,46.6
2025-04-17 10:00:00,-0.198,5.72,47.2
2025-04-17 11:00:00,-0.198,5.47,44.7
2025-04-17 12:00:00,-0.198,4.07,45.4
2025-04-17 13:00:00,-0.198,3.35,46.4
2025-04-17 14:00:00,-0.198,6.23,37.2
2025-04-17 15:00:00,-0.198,5.3,47.7
2025-04-17 16:00:00,-0.198,5.09,43.2
2025-04-17 17:00:00,-0.198,6.07,45.2
2025-04-17 18:00:00,-0.198,6.01,44.1
2025-04-17 19:00:00,-0.198,5.43,48.3
2025-04-17 20:00:00,-0.198,5.76,49.2
2025-04-17 21:00:00,-0.198,4.37,45.8
2025-04-17 22:00:00,-0.198,5.64,45.8
2025-04-17 23:00:00,-0.198,3.12,46.0
2025-04-18 00:00:00,-0.198,5.02,45.1
2025-04-18 01:00:00,-0.198,5.9,48.1
2025-04-18 02:00:00,-0.198,4.14,54.2
2025-04-18 03:00:00,-0.198,5.17,44.6
2025-04-18 04:00:00,-0.198,5.36,46.8
2025-04-18 05:00:00,-0.198,3.93,42.6
2025-04-18 06:00:00,-0.198,6.35,42.9
2025-04-18 07:00:00,-0.198,5.38,42.1
2025-04-18 08:00:00,-0.198,2.99,49.1
2025-04-18 09:00:00,-0.198,5.11,47.2
2025-04-18 10:00:00,-0.198,6.74,44.0
2025-04-18 11:00:00,-0.198,5.0,45.8
2025-04-18 12:00:00,-0.198,4.22,47.4
2025-04-18 13:00:00,-0.198,4.35,48.7
2025-04-18 14:00:00,-0.198,4.81,46.4
2025-04-18 15:00:00,-0.198,3.55,45.4
2025-04-18 16:00:00,-0.198,6.68,49.1
2025-04-18 17:00:00,-0.198,6.11,41.8
2025-04-18 18:00:00,-0.198,6.29,39.4
2025-04-18 19:00:00,-0.198,3.2,48.9
2025-04-18 20:00:00,-0.198,5.15,43.8
2025-04-18 21:00:00,-0.198,6.29,49.1
2025-04-18 22:00:00,-0.198,3.86,50.9
2025-04-18 23:00:00,-0.198,4.91,50.7
2025-04-19 00:00:00,-0.198,3.68,36.1
2025-04-19 01:00:00,-0.198,6.0,47.5
2025-04-19 02:00:00,-0.198,4.74,43.6
2025-04-19 03:00:00,-0.198,4.89,43.2
2025-04-19 04:00:00,-0.198,3.65,46.2
2025-04-19 05:00:00,-0.198,6.86,43.2
2025-04-19 06:00:00,-0.198,5.06,47.4
2025-04-19 07:00:00,-0.198,5.95,49.1
2025-04-19 08:00:00,-0.198,5.46,44.5
2025-04-19 09:00:00,-0.198,3.91,46.2
2025-04-19 10:00:00,-0.198,3.03,43.8
2025-04-19 11:00:00,-0.198,4.77,46.5
2025-04-19 12:00:00,-0.198,6.33,49.4
2025-04-19 13:00:00,-0.198,2.64,46.4
2025-04-19 14:00:00,-0.198,7.34,44.8
2025-04-19 15:00:00,-0.198,6.0,49.1
2025-04-19 16:00:00,-0.198,5.23,43.9
2025-04-19 17:00:00,-0.198,4.86,44.0
2025-04-19 18:00:00,-0.198,6.03,43.1
2025-04-19 19:00:00,-0.198,3.54,40.4
2025-04-19 20:00:00,-0.198,5.53,42.5
2025-04-19 21:00:00,-0.198,5.37,45.3
2025-04-19 22:00:00,-0.198,7.15,45.8
2025-04-19 23:00:00,-0.198,4.56,42.2
2025-04-20 00:00:00,-0.198,5.05,44.6
2025-04-20 01:00:00,-0.198,4.92,40.4
2025-04-20 02:00:00,-0.198,4.38,52.7
2025-04-20 03:00:00,-0.198,6.77,50.5
2025-04-20 04:00:00,-0.198,3.83,43.9
2025-04-20 05:00:00,-0.198,3.18,46.5
2025-04-20 06:00:00,-0.198,5.29,43.5
2025-04-20 07:00:00,-0.198,4.13,49.2
2025-04-20 08:00:00,-0.198,5.3,48.0
2025-04-20 09:00:00,-0.198,5.76,42.1
2025-04-20 10:00:00,-0.198,5.18,43.2
2025-04-20 11:00:00,-0.198,5.03,45.9
2025-04-20 12:00:00,-0.198,2.53,50.2
2025-04-20 13:00:00,-0.198,5.67,45.0
2025-04-20 14:00:00,-0.198,5.24,50.0
2025-04-20 15:00:00,-0.198,7.25,47.0
2025-04-20 16:00:00,-0.198,6.36,43.6
2025-04-20 17:00:00,-0.198,3.22,44.8
2025-04-20 18:00:00,-0.198,6.27,48.0
2025-04-20 19:00:00,-0.198,3.44,48.6
2025-04-20 20:00:00,-0.198,6.0,48.9
2025-04-20 21:00:00,-0.198,6.74,46.7
2025-04-20 22:00:00,-0.198,7.24,47.4
2025-04-20 23:00:00,-0.198,4.52,52.9
2025-04-21 00:00:00,-0.198,5.85,55.1
2025-04-21 01:00:00,-0.198,6.21,48.0
2025-04-21 02:00:00,-0.198,5.56,42.5
2025-04-21 03:00:00,-0.198,2.99,48.2
2025-04-21 04:00:00,-0.198,5.19,48.2
2025-04-21 05:00:00,-0.198,5.68,44.0
2025-04-21 06:00:00,-0.198,5.0,48.2
2025-04-21 07:00:00,-0.198,3.97,44.7
2025-04-21 08:00:00,-0.198,4.76,49.0
2025-04-21 09:00:00,-0.198,6.08,49.6
2025-04-21 10:00:00,-0.198,5.47,49.4
2025-04-21 11:00:00,-0.198,5.56,50.8
2025-04-21 12:00:00,-0.198,4.7,49.2
2025-04-21 13:00:00,-0.198,5.51,50.2
2025-04-21 14:00:00,-0.198,2.47,51.7
2025-04-21 15:00:00,-0.198,4.95,46.5
2025-04-21 16:00:00,-0.198,4.54,47.4
2025-04-21 17:00:00,-0.198,5.03,46.8
2025-04-21 18:00:00,-0.198,3.59,45.6
2025-04-21 19:00:00,-0.198,5.44,46.9
2025-04-21 20:00:00,-0.198,7.31,50.3
2025-04-21 21:00:00,-0.198,5.1,50.0
2025-04-21 22:00:00,-0.198,5.06,42.7
2025-04-21 23:00:00,-0.198,8.01,53.0
2025-04-22 00:00:00,-0.198,3.86,52.5
2025-04-22 01:00:00,-0.198,5.59,50.7
2025-04-22 02:00:00,-0.198,6.9,45.9
2025-04-22 03:00:00,-0.198,4.53,46.4
2025-04-22 04:00:00,-0.198,6.02,54.5
2025-04-22 05:00:00,-0.198,5.2,53.0
2025-04-22 06:00:00,-0.198,3.71,53.4
2025-04-22 07:00:00,-0.198,4.8,49.6
2025-04-22 08:00:00,-0.198,4.96,53.9
2025-04-22 09:00:00,-0.198,4.24,45.9
2025-04-22 10:00:00,-0.198,3.07,46.3
2025-04-22 11:00:00,-0.198,4.51,53.0
2025-04-22 12:00:00,-0.198,3.21,47.2
2025-04-22 13:00:00,-0.198,5.65,49.9
2025-04-22 14:00:00,-0.198,5.66,44.7
2025-04-22 15:00:00,-0.198,3.47,41.5
2025-04-22 16:00:00,-0.198,5.1,46.9
2025-04-22 17:00:00,-0.198,3.39,48.9
2025-04-22 18:00:00,-0.198,4.57,47.2
