timestamp,chlorophyll_mg_m3,turbidity_NTU,cdom_mg_m3
2025-04-03 23:00:00,2.08,7.05,0.602
2025-04-04 00:00:00,1.71,4.48,0.772
2025-04-04 01:00:00,2.57,8.38,0.68
2025-04-04 02:00:00,1.52,7.73,0.774
2025-04-04 03:00:00,1.1,9.95,1.306
2025-04-04 04:00:00,1.4,5.09,0.97
2025-04-04 05:00:00,1.42,6.32,1.393
2025-04-04 06:00:00,1.29,6.47,1.277
2025-04-04 07:00:00,1.26,5.35,1.189
2025-04-04 08:00:00,2.35,6.81,1.27
2025-04-04 09:00:00,2.52,6.96,1.196
2025-04-04 10:00:00,1.91,6.96,1.332
2025-04-04 11:00:00,1.29,5.35,1.042
2025-04-04 12:00:00,1.33,5.59,1.078
2025-04-04 13:00:00,0.43,4.87,1.07
2025-04-04 14:00:00,1.91,4.5,0.796
2025-04-04 15:00:00,1.27,5.88,1.118
2025-04-04 16:00:00,2.56,9.04,1.22
2025-04-04 17:00:00,0.85,10.08,0.756
2025-04-04 18:00:00,1.32,8.63,0.692
2025-04-04 19:00:00,1.62,5.08,0.768
2025-04-04 20:00:00,1.96,6.82,1.245
2025-04-04 21:00:00,2.76,1.91,0.847
2025-04-04 22:00:00,0.86,5.69,0.63
2025-04-04 23:00:00,1.5,5.23,0.646
2025-04-05 00:00:00,0.79,9.5,0.703
2025-04-05 01:00:00,2.12,6.27,0.75
2025-04-05 02:00:00,1.26,5.85,0.579
2025-04-05 03:00:00,1.59,5.61,1.08
2025-04-05 04:00:00,1.55,5.17,0.881
2025-04-05 05:00:00,1.72,6.81,1.062
2025-04-05 06:00:00,1.56,4.43,0.354
2025-04-05 07:00:00,1.07,6.85,1.197
2025-04-05 08:00:00,1.7,8.61,0.908
2025-04-05 09:00:00,1.17,5.98,1.054
2025-04-05 10:00:00,2.14,5.12,1.309
2025-04-05 11:00:00,1.68,5.6,1.021
2025-04-05 12:00:00,1.03,8.15,1.456
2025-04-05 13:00:00,3.09,6.03,0.459
2025-04-05 14:00:00,2.65,4.53,0.849
2025-04-05 15:00:00,3.12,7.37,0.478
2025-04-05 16:00:00,1.44,4.33,1.007
2025-04-05 17:00:00,1.15,5.28,0.948
2025-04-05 18:00:00,2.13,6.21,0.656
2025-04-05 19:00:00,2.31,4.14,1.472
2025-04-05 20:00:00,1.77,2.18,0.839
2025-04-05 21:00:00,0.39,6.65,0.377
2025-04-05 22:00:00,1.06,1.37,1.099
2025-04-05 23:00:00,1.9,3.9,1.102
2025-04-06 00:00:00,1.23,7.02,0.829
2025-04-06 01:00:00,0.8,6.3,1.146
2025-04-06 02:00:00,1.47,5.15,0.711
2025-04-06 03:00:00,0.32,3.67,0.844
2025-04-06 04:00:00,1.26,4.6,1.047
2025-04-06 05:00:00,1.37,6.62,1.18
2025-04-06 06:00:00,1.81,5.2,0.893
2025-04-06 07:00:00,1.95,2.99,0.828
2025-04-06 08:00:00,1.85,3.7,0.938
2025-04-06 09:00:00,2.16,4.59,0.437
2025-04-06 10:00:00,1.52,6.2,0.879
2025-04-06 11:00:00,0.75,5.67,0.453
2025-04-06 12:00:00,1.65,2.97,0.738
2025-04-06 13:00:00,1.1,8.16,0.593
2025-04-06 14:00:00,0.81,3.98,1.081
2025-04-06 15:00:00,1.97,6.35,0.766
2025-04-06 16:00:00,0.78,3.57,1.258
2025-04-06 17:00:00,2.03,10.43,0.487
2025-04-06 18:00:00,0.85,8.11,0.888
2025-04-06 19:00:00,1.45,3.91,0.97
2025-04-06 20:00:00,1.29,5.64,1.071
2025-04-06 21:00:00,2.31,3.41,1.487
2025-04-06 22:00:00,1.98,4.75,0.457
2025-04-06 23:00:00,1.13,6.31,0.759
2025-04-07 00:00:00,1.5,6.85,1.465
2025-04-07 01:00:00,2.4,2.68,0.736
2025-04-07 02:00:00,2.5,3.66,1.076
2025-04-07 03:00:00,0.78,7.04,0.731
2025-04-07 04:00:00,2.39,7.8,0.617
2025-04-07 05:00:00,2.34,3.61,0.762
2025-04-07 06:00:00,1.71,7.07,1.46
2025-04-07 07:00:00,1.54,2.69,0.674
2025-04-07 08:00:00,1.27,4.56,0.891
2025-04-07 09:00:00,0.85,2.87,0.902
2025-04-07 10:00:00,1.8,4.35,1.195
2025-04-07 11:00:00,1.5,8.98,1.248
2025-04-07 12:00:00,1.86,5.05,0.993
2025-04-07 13:00:00,1.87,4.59,0.168
2025-04-07 14:00:00,3.11,4.03,0.743
2025-04-07 15:00:00,2.32,4.56,0.666
2025-04-07 16:00:00,1.93,3.54,1.255
2025-04-07 17:00:00,0.32,5.43,0.736
2025-04-07 18:00:00,1.83,5.09,1.387
2025-04-07 19:00:00,2.55,4.24,1.068
2025-04-07 20:00:00,1.34,4.07,1.25
2025-04-07 21:00:00,2.91,5.52,1.53
2025-04-07 22:00:00,1.93,3.7,0.73
2025-04-07 23:00:00,1.78,4.68,0.561
2025-04-08 00:00:00,0.98,3.94,1.027
2025-04-08 01:00:00,2.48,0.43,1.218
2025-04-08 02:00:00,1.08,6.56,0.814
2025-04-08 03:00:00,1.24,1.18,0.989
2025-04-08 04:00:00,0.45,1.31,1.284
2025-04-08 05:00:00,2.11,6.63,1.259
2025-04-08 06:00:00,1.93,2.63,0.834
2025-04-08 07:00:00,1.58,0.69,1.048
2025-04-08 08:00:00,2.02,7.52,0.746
2025-04-08 09:00:00,1.96,3.57,0.617
2025-04-08 10:00:00,1.36,7.27,1.319
2025-04-08 11:00:00,1.11,3.01,0.446
2025-04-08 12:00:00,0.55,1.56,1.028
2025-04-08 13:00:00,1.47,4.2,0.887
2025-04-08 14:00:00,0.79,2.43,1.117
2025-04-08 15:00:00,1.67,5.65,0.809
2025-04-08 16:00:00,1.48,6.2,1.265
2025-04-08 17:00:00,1.34,6.7,0.924
2025-04-08 18:00:00,2.2,4.22,1.343
2025-04-08 19:00:00,0.99,7.6,1.034
2025-04-08 20:00:00,0.47,2.99,0.717
2025-04-08 21:00:00,1.44,5.11,1.115
2025-04-08 22:00:00,1.13,4.57,1.084
2025-04-08 23:00:00,1.65,8.79,0.953
2025-04-09 00:00:00,1.01,6.95,0.803
2025-04-09 01:00:00,1.81,4.6,1.205
2025-04-09 02:00:00,0.97,4.93,0.749
2025-04-09 03:00:00,0.97,7.61,0.775
2025-04-09 04:00:00,1.93,3.03,1.122
2025-04-09 05:00:00,1.53,0.47,0.938
2025-04-09 06:00:00,0.85,2.6,0.499
2025-04-09 07:00:00,0.99,3.71,0.75
2025-04-09 08:00:00,1.33,7.26,1.092
2025-04-09 09:00:00,0.87,6.61,0.923
2025-04-09 10:00:00,1.38,4.45,0.965
2025-04-09 11:00:00,1.41,5.47,1.056
2025-04-09 12:00:00,1.01,3.12,1.104
2025-04-09 13:00:00,1.95,8.71,1.019
2025-04-09 14:00:00,0.95,6.96,0.158
2025-04-09 15:00:00,2.3,4.64,0.976
2025-04-09 16:00:00,1.43,4.39,0.861
2025-04-09 17:00:00,1.16,5.94,0.998
2025-04-09 18:00:00,1.88,4.42,1.257
2025-04-09 19:00:00,1.58,0.89,0.722
2025-04-09 20:00:00,2.01,7.6,1.008
2025-04-09 21:00:00,0.36,6.87,1.109
2025-04-09 22:00:00,1.87,5.28,0.913
2025-04-09 23:00:00,1.25,3.7,0.663
2025-04-10 00:00:00,1.56,4.27,0.696
2025-04-10 01:00:00,1.49,1.04,0.988
2025-04-10 02:00:00,2.35,2.04,0.842
2025-04-10 03:00:00,0.42,7.78,0.515
2025-04-10 04:00:00,2.51,5.28,0.797
2025-04-10 05:00:00,1.96,0.35,0.672
2025-04-10 06:00:00,1.63,2.59,1.184
2025-04-10 07:00:00,0.68,0.4,0.626
2025-04-10 08:00:00,0.54,2.69,1.352
2025-04-10 09:00:00,1.2,3.92,1.537
2025-04-10 10:00:00,1.92,7.45,0.812
2025-04-10 11:00:00,1.54,5.82,0.844
2025-04-10 12:00:00,1.89,3.65,1.233
2025-04-10 13:00:00,0.66,3.74,1.268
2025-04-10 14:00:00,1.57,2.65,0.874
2025-04-10 15:00:00,2.2,6.43,0.887
2025-04-10 16:00:00,2.41,6.67,0.889
2025-04-10 17:00:00,0.79,1.57,0.784
2025-04-10 18:00:00,1.33,0.81,1.225
2025-04-10 19:00:00,1.34,3.61,1.036
2025-04-10 20:00:00,1.16,3.86,0.816
2025-04-10 21:00:00,2.08,4.77,1.013
2025-04-10 22:00:00,3.26,0.9,0.902
2025-04-10 23:00:00,0.87,2.82,1.623
2025-04-11 00:00:00,1.78,3.83,0.938
2025-04-11 01:00:00,1.7,2.44,1.185
2025-04-11 02:00:00,1.72,5.71,1.109
2025-04-11 03:00:00,2.33,7.73,0.962
2025-04-11 04:00:00,1.75,2.92,1.11
2025-04-11 05:00:00,0.24,5.77,1.053
2025-04-11 06:00:00,0.66,3.28,1.622
2025-04-11 07:00:00,0.89,2.14,0.976
2025-04-11 08:00:00,1.08,2.57,0.348
2025-04-11 09:00:00,1.44,5.53,1.547
2025-04-11 10:00:00,1.4,2.71,0.872
2025-04-11 11:00:00,0.43,3.1,1.021
2025-04-11 12:00:00,0.56,1.71,0.864
2025-04-11 13:00:00,0.25,5.26,0.85
2025-04-11 14:00:00,0.59,4.91,0.72
2025-04-11 15:00:00,2.12,6.91,0.499
2025-04-11 16:00:00,1.36,5.19,0.821
2025-04-11 17:00:00,0.95,4.82,1.128
2025-04-11 18:00:00,0.38,5.16,0.588
2025-04-11 19:00:00,0.92,3.48,1.126
2025-04-11 20:00:00,1.89,4.22,1.58
2025-04-11 21:00:00,1.81,5.86,1.072
2025-04-11 22:00:00,1.37,2.36,0.653
2025-04-11 23:00:00,1.37,7.4,1.101
2025-04-12 00:00:00,0.45,5.06,1.238
2025-04-12 01:00:00,1.05,7.83,1.325
2025-04-12 02:00:00,1.85,1.44,1.046
2025-04-12 03:00:00,1.11,1.44,1.15
2025-04-12 04:00:00,2.49,4.53,1.211
2025-04-12 05:00:00,2.24,4.03,1.149
2025-04-12 06:00:00,1.24,2.87,1.078
2025-04-12 07:00:00,1.36,1.25,0.839
2025-04-12 08:00:00,2.85,3.25,1.238
2025-04-12 09:00:00,2.02,4.22,0.865
2025-04-12 10:00:00,1.56,1.17,1.65
2025-04-12 11:00:00,1.63,2.97,0.839
2025-04-12 12:00:00,1.6,4.55,1.2
2025-04-12 13:00:00,1.5,5.36,0.68
2025-04-12 14:00:00,0.87,3.21,0.88
2025-04-12 15:00:00,1.27,2.18,0.852
2025-04-12 16:00:00,0.65,4.02,0.657
2025-04-12 17:00:00,1.95,3.37,0.855
2025-04-12 18:00:00,1.44,0.86,1.089
2025-04-12 19:00:00,1.98,2.89,0.937
2025-04-12 20:00:00,0.75,2.61,1.297
2025-04-12 21:00:00,2.37,3.83,0.766
2025-04-12 22:00:00,2.29,2.32,1.173
2025-04-12 23:00:00,0.57,2.69,0.851
2025-04-13 00:00:00,1.2,3.27,1.276
2025-04-13 01:00:00,1.27,4.91,1.19
2025-04-13 02:00:00,0.64,3.82,1.247
2025-04-13 03:00:00,1.35,8.96,0.954
2025-04-13 04:00:00,1.84,1.1,1.326
2025-04-13 05:00:00,1.22,5.45,0.579
2025-04-13 06:00:00,0.48,3.47,1.106
2025-04-13 07:00:00,1.97,0.84,1.029
2025-04-13 08:00:00,1.03,2.87,1.203
2025-04-13 09:00:00,1.09,0.6,0.975
2025-04-13 10:00:00,2.52,3.79,0.748
2025-04-13 11:00:00,1.74,3.02,0.721
2025-04-13 12:00:00,1.02,2.26,0.991
2025-04-13 13:00:00,0.79,1.51,0.929
2025-04-13 14:00:00,2.09,5.66,1.208
2025-04-13 15:00:00,2.04,3.31,1.233
2025-04-13 16:00:00,1.2,4.05,1.006
2025-04-13 17:00:00,0.75,3.98,1.0
2025-04-13 18:00:00,1.74,3.85,1.26
2025-04-13 19:00:00,1.86,2.98,0.933
2025-04-13 20:00:00,1.28,6.66,0.943
2025-04-13 21:00:00,0.84,8.1,0.663
2025-04-13 22:00:00,1.52,6.53,1.214
2025-04-13 23:00:00,1.78,3.67,0.972
2025-04-14 00:00:00,1.21,3.44,1.27
2025-04-14 01:00:00,1.66,5.72,0.684
2025-04-14 02:00:00,1.72,2.02,0.863
2025-04-14 03:00:00,2.19,6.95,1.222
2025-04-14 04:00:00,1.25,5.12,1.067
2025-04-14 05:00:00,0.82,2.97,0.69
2025-04-14 06:00:00,1.46,4.1,1.216
2025-04-14 07:00:00,2.51,4.79,0.659
2025-04-14 08:00:00,0.44,2.68,1.192
2025-04-14 09:00:00,0.11,5.6,0.741
2025-04-14 10:00:00,1.44,6.08,1.288
2025-04-14 11:00:00,1.27,3.01,1.014
2025-04-14 12:00:00,1.38,2.58,1.071
2025-04-14 13:00:00,1.35,3.32,0.965
2025-04-14 14:00:00,2.1,1.22,1.007
2025-04-14 15:00:00,1.48,0.2,1.006
2025-04-14 16:00:00,1.99,2.67,1.162
2025-04-14 17:00:00,0.02,1.61,0.97
2025-04-14 18:00:00,1.18,7.07,1.351
2025-04-14 19:00:00,1.01,2.62,0.801
2025-04-14 20:00:00,0.13,4.44,1.201
2025-04-14 21:00:00,1.56,2.28,1.126
2025-04-14 22:00:00,1.44,7.1,1.294
2025-04-14 23:00:00,1.22,3.14,1.016
2025-04-15 00:00:00,1.42,1.01,1.056
2025-04-15 01:00:00,1.56,4.84,1.053
2025-04-15 02:00:00,2.11,4.02,0.669
2025-04-15 03:00:00,1.89,5.91,1.072
2025-04-15 04:00:00,1.7,3.19,1.791
2025-04-15 05:00:00,2.88,3.72,1.375
2025-04-15 06:00:00,1.08,0.49,0.778
2025-04-15 07:00:00,0.68,5.17,0.523
2025-04-15 08:00:00,2.2,3.63,0.986
2025-04-15 09:00:00,2.62,3.25,1.244
2025-04-15 10:00:00,1.12,3.04,0.964
2025-04-15 11:00:00,2.33,2.94,1.446
2025-04-15 12:00:00,1.18,5.2,0.778
2025-04-15 13:00:00,1.85,1.65,1.029
2025-04-15 14:00:00,1.88,4.99,0.946
2025-04-15 15:00:00,1.12,0.29,1.156
2025-04-15 16:00:00,2.61,0.33,1.173
2025-04-15 17:00:00,2.68,6.32,1.27
2025-04-15 18:00:00,0.89,1.45,0.942
2025-04-15 19:00:00,1.62,3.71,1.288
2025-04-15 20:00:00,2.05,2.96,1.059
2025-04-15 21:00:00,0.37,4.19,1.313
2025-04-15 22:00:00,1.52,3.6,1.348
2025-04-15 23:00:00,0.51,5.59,0.978
2025-04-16 00:00:00,1.9,0.67,0.789
2025-04-16 01:00:00,1.55,4.87,1.009
2025-04-16 02:00:00,1.28,3.43,1.205
2025-04-16 03:00:00,0.56,0.47,0.581
2025-04-16 04:00:00,1.14,2.47,0.834
2025-04-16 05:00:00,1.81,0.32,1.128
2025-04-16 06:00:00,1.48,0.19,0.311
2025-04-16 07:00:00,2.22,2.66,0.699
2025-04-16 08:00:00,2.18,5.91,0.804
2025-04-16 09:00:00,2.15,4.16,0.937
2025-04-16 10:00:00,1.18,6.13,0.877
2025-04-16 11:00:00,1.68,3.68,0.882
2025-04-16 12:00:00,0.92,6.63,0.625
2025-04-16 13:00:00,0.75,6.43,1.4
2025-04-16 14:00:00,2.21,1.63,0.806
2025-04-16 15:00:00,0.79,3.67,0.482
2025-04-16 16:00:00,0.73,2.09,1.241
2025-04-16 17:00:00,1.56,3.24,0.764
2025-04-16 18:00:00,1.34,6.85,0.655
2025-04-16 19:00:00,1.39,2.25,1.127
2025-04-16 20:00:00,2.89,1.16,0.828
2025-04-16 21:00:00,0.9,1.29,1.0
2025-04-16 22:00:00,1.8,2.74,0.799
2025-04-16 23:00:00,1.55,11.02,0.842
2025-04-17 00:00:00,2.11,6.58,0.691
2025-04-17 01:00:00,1.04,2.12,0.635
2025-04-17 02:00:00,1.37,3.56,1.807
2025-04-17 03:00:00,1.58,2.37,0.732
2025-04-17 04:00:00,0.65,5.6,0.573
2025-04-17 05:00:00,0.42,1.27,1.222
2025-04-17 06:00:00,1.49,1.56,1.006
2025-04-17 07:00:00,2.31,2.49,0.943
2025-04-17 08:00:00,1.3,2.25,0.817
2025-04-17 09:00:00,1.38,4.93,0.837
2025-04-17 10:00:00,2.2,2.96,0.865
2025-04-17 11:00:00,1.42,5.64,1.223
2025-04-17 12:00:00,1.97,2.01,0.877
2025-04-17 13:00:00,3.11,5.36,1.225
2025-04-17 14:00:00,1.16,1.32,0.926
2025-04-17 15:00:00,1.4,4.86,0.888
2025-04-17 16:00:00,1.74,2.63,0.684
2025-04-17 17:00:00,2.4,5.41,1.475
2025-04-17 18:00:00,1.44,1.25,0.943
2025-04-17 19:00:00,1.94,2.06,0.939
2025-04-17 20:00:00,1.72,5.97,1.404
2025-04-17 21:00:00,1.46,3.23,1.043
2025-04-17 22:00:00,1.25,0.23,1.071
2025-04-17 23:00:00,1.14,2.22,0.954
2025-04-18 00:00:00,3.35,4.55,0.724
2025-04-18 01:00:00,0.59,2.16,1.222
2025-04-18 02:00:00,0.65,6.11,0.563
2025-04-18 03:00:00,1.66,5.96,0.673
2025-04-18 04:00:00,1.64,5.12,0.723
2025-04-18 05:00:00,1.77,5.85,0.98
2025-04-18 06:00:00,0.99,2.76,0.914
2025-04-18 07:00:00,0.9,6.76,0.452
2025-04-18 08:00:00,1.34,5.94,1.497
2025-04-18 09:00:00,2.06,3.53,1.108
2025-04-18 10:00:00,0.9,0.53,0.795
2025-04-18 11:00:00,1.61,0.95,1.026
2025-04-18 12:00:00,1.21,5.77,1.029
2025-04-18 13:00:00,0.6,0.56,0.835
2025-04-18 14:00:00,0.75,1.94,1.016
2025-04-18 15:00:00,2.06,4.74,1.019
2025-04-18 16:00:00,1.15,1.19,1.19
2025-04-18 17:00:00,2.26,8.66,0.935
2025-04-18 18:00:00,1.49,4.26,0.998
2025-04-18 19:00:00,0.69,6.74,0.865
2025-04-18 20:00:00,1.8,5.87,0.809
2025-04-18 21:00:00,1.03,1.29,0.725
2025-04-18 22:00:00,1.29,5.28,0.717
2025-04-18 23:00:00,2.19,3.75,0.801
2025-04-19 00:00:00,0.75,3.87,0.835
2025-04-19 01:00:00,1.26,3.95,1.145
2025-04-19 02:00:00,0.88,6.11,0.799
2025-04-19 03:00:00,0.81,7.29,0.811
2025-04-19 04:00:00,1.24,1.61,0.821
2025-04-19 05:00:00,1.01,4.15,0.882
2025-04-19 06:00:00,1.36,6.8,1.318
2025-04-19 07:00:00,1.91,3.58,0.799
2025-04-19 08:00:00,1.08,4.4,1.034
2025-04-19 09:00:00,0.65,4.43,0.981
2025-04-19 10:00:00,1.91,8.23,0.909
2025-04-19 11:00:00,1.07,5.49,0.654
2025-04-19 12:00:00,2.62,8.14,1.025
2025-04-19 13:00:00,1.28,7.48,0.412
2025-04-19 14:00:00,1.44,3.54,0.639
2025-04-19 15:00:00,0.14,4.6,0.758
2025-04-19 16:00:00,0.83,8.1,0.838
2025-04-19 17:00:00,0.16,1.71,0.915
2025-04-19 18:00:00,1.7,5.52,1.242
2025-04-19 19:00:00,1.48,5.54,1.051
2025-04-19 20:00:00,1.9,3.44,0.936
2025-04-19 21:00:00,2.01,3.24,0.81
2025-04-19 22:00:00,2.1,3.51,0.813
2025-04-19 23:00:00,1.39,5.4,0.61
2025-04-20 00:00:00,1.59,7.2,0.342
2025-04-20 01:00:00,1.89,5.73,0.55
2025-04-20 02:00:00,1.06,1.73,1.161
2025-04-20 03:00:00,0.98,7.26,0.69
2025-04-20 04:00:00,2.46,6.64,0.737
2025-04-20 05:00:00,0.46,3.76,1.124
2025-04-20 06:00:00,1.84,2.94,0.208
2025-04-20 07:00:00,1.74,2.43,0.722
2025-04-20 08:00:00,0.87,6.4,0.594
2025-04-20 09:00:00,1.14,0.49,0.942
2025-04-20 10:00:00,1.33,6.45,1.008
2025-04-20 11:00:00,1.67,3.35,1.012
2025-04-20 12:00:00,1.75,4.82,1.245
2025-04-20 13:00:00,1.52,2.59,1.007
2025-04-20 14:00:00,1.65,0.7,0.931
2025-04-20 15:00:00,1.94,2.89,1.477
2025-04-20 16:00:00,1.91,2.43,0.336
2025-04-20 17:00:00,2.46,5.77,1.419
2025-04-20 18:00:00,2.17,4.86,1.304
2025-04-20 19:00:00,1.55,8.12,0.831
2025-04-20 20:00:00,1.92,5.28,0.692
2025-04-20 21:00:00,1.79,2.95,0.704
2025-04-20 22:00:00,1.64,6.7,0.796
2025-04-20 23:00:00,1.02,3.32,1.167
2025-04-21 00:00:00,1.65,3.5,0.225
2025-04-21 01:00:00,0.32,4.54,1.344
2025-04-21 02:00:00,2.2,7.77,0.841
2025-04-21 03:00:00,1.77,6.64,1.136
2025-04-21 04:00:00,1.46,6.58,0.534
2025-04-21 05:00:00,1.3,8.46,1.022
2025-04-21 06:00:00,1.95,6.53,0.938
2025-04-21 07:00:00,2.66,2.08,0.983
2025-04-21 08:00:00,1.78,5.61,0.669
2025-04-21 09:00:00,2.7,7.78,0.746
2025-04-21 10:00:00,2.03,1.5,0.533
2025-04-21 11:00:00,1.07,4.51,1.033
2025-04-21 12:00:00,1.85,2.4,1.177
2025-04-21 13:00:00,1.79,4.79,0.912
2025-04-21 14:00:00,1.07,6.81,0.172
2025-04-21 15:00:00,1.31,7.22,1.181
2025-04-21 16:00:00,1.3,4.17,0.871
2025-04-21 17:00:00,1.62,5.86,0.178
2025-04-21 18:00:00,1.39,1.53,0.416
2025-04-21 19:00:00,1.72,1.04,0.578
2025-04-21 20:00:00,1.82,6.78,0.841
2025-04-21 21:00:00,2.32,1.52,0.586
2025-04-21 22:00:00,1.89,3.16,0.619
2025-04-21 23:00:00,1.14,5.89,1.07
2025-04-22 00:00:00,2.84,5.28,1.111
2025-04-22 01:00:00,1.16,0.83,1.051
2025-04-22 02:00:00,1.34,5.89,0.405
2025-04-22 03:00:00,1.94,3.12,1.05
2025-04-22 04:00:00,3.31,5.08,0.694
2025-04-22 05:00:00,1.82,3.6,1.305
2025-04-22 06:00:00,1.19,3.46,0.879
2025-04-22 07:00:00,0.59,1.24,1.118
2025-04-22 08:00:00,0.55,4.13,0.953
2025-04-22 09:00:00,1.58,7.32,0.922
2025-04-22 10:00:00,1.9,4.0,0.722
2025-04-22 11:00:00,0.73,4.09,1.116
2025-04-22 12:00:00,1.71,3.43,1.047
2025-04-22 13:00:00,0.79,2.27,0.731
2025-04-22 14:00:00,1.02,2.85,0.704
2025-04-22 15:00:00,1.96,5.29,0.636
2025-04-22 16:00:00,1.13,9.76,1.018
2025-04-22 17:00:00,2.36,6.79,0.873
2025-04-22 18:00:00,1.23,6.08,0.886
2025-04-22 19:00:00,2.24,8.83,0.724
2025-04-22 20:00:00,2.94,5.78,1.178
2025-04-22 21:00:00,1.13,6.99,0.442
2025-04-22 22:00:00,3.06,5.27,1.009
2025-04-22 23:00:00,1.59,5.75,1.059
2025-04-23 00:00:00,1.22,2.34,0.707
2025-04-23 01:00:00,1.42,4.54,0.424
2025-04-23 02:00:00,1.36,4.03,0.882
2025-04-23 03:00:00,2.44,3.93,1.085
2025-04-23 04:00:00,2.39,3.81,1.229
2025-04-23 05:00:00,2.38,8.02,0.95
2025-04-23 06:00:00,0.82,4.42,0.633
2025-04-23 07:00:00,1.71,4.87,0.959
2025-04-23 08:00:00,0.67,9.69,0.911
2025-04-23 09:00:00,2.21,6.71,0.867
2025-04-23 10:00:00,1.31,5.17,0.565
2025-04-23 11:00:00,1.9,7.27,0.936
2025-04-23 12:00:00,1.3,3.82,0.904
2025-04-23 13:00:00,0.55,4.31,1.393
2025-04-23 14:00:00,2.13,4.43,0.808
2025-04-23 15:00:00,2.18,5.66,1.21
2025-04-23 16:00:00,1.68,6.09,1.134
2025-04-23 17:00:00,0.33,3.26,0.799
2025-04-23 18:00:00,2.05,5.97,1.095
2025-04-23 19:00:00,1.16,6.37,0.59
2025-04-23 20:00:00,1.91,4.22,0.738
2025-04-23 21:00:00,1.3,4.83,0.652
2025-04-23 22:00:00,1.37,2.88,0.747
2025-04-23 23:00:00,1.9,2.14,0.285
2025-04-24 00:00:00,1.13,3.17,1.208
2025-04-24 01:00:00,1.52,6.9,0.682
2025-04-24 02:00:00,1.93,6.51,0.955
2025-04-24 03:00:00,2.92,9.32,0.82
2025-04-24 04:00:00,1.58,5.54,0.691
2025-04-24 05:00:00,2.13,5.57,0.439
2025-04-24 06:00:00,0.92,6.14,0.53
2025-04-24 07:00:00,2.64,3.33,0.699
2025-04-24 08:00:00,1.14,7.27,0.64
2025-04-24 09:00:00,1.54,6.23,0.515
2025-04-24 10:00:00,1.93,3.57,0.587
2025-04-24 11:00:00,1.16,6.21,0.874
2025-04-24 12:00:00,2.27,6.98,0.978
2025-04-24 13:00:00,1.23,2.8,0.467
2025-04-24 14:00:00,2.12,7.58,0.538
2025-04-24 15:00:00,2.26,4.56,0.812
2025-04-24 16:00:00,1.97,0.68,0.718
2025-04-24 17:00:00,2.05,7.41,0.667
2025-04-24 18:00:00,3.14,8.15,0.989
2025-04-24 19:00:00,1.87,3.22,0.805
2025-04-24 20:00:00,1.69,2.12,0.353
2025-04-24 21:00:00,1.83,8.12,0.559
2025-04-24 22:00:00,2.39,4.23,0.343
2025-04-24 23:00:00,3.02,8.15,0.714
2025-04-25 00:00:00,1.55,2.17,0.4
2025-04-25 01:00:00,1.1,8.56,0.291
2025-04-25 02:00:00,2.35,7.9,0.218
2025-04-25 03:00:00,0.83,6.83,1.228
2025-04-25 04:00:00,1.8,1.74,0.39
2025-04-25 05:00:00,1.83,5.03,0.653
2025-04-25 06:00:00,1.59,7.77,0.746
2025-04-25 07:00:00,1.62,2.38,0.761
2025-04-25 08:00:00,0.66,4.71,0.887
2025-04-25 09:00:00,1.13,6.54,0.719
2025-04-25 10:00:00,2.21,3.43,0.618
2025-04-25 11:00:00,0.43,8.35,0.787
2025-04-25 12:00:00,1.6,7.96,0.784
2025-04-25 13:00:00,1.46,6.23,0.744
2025-04-25 14:00:00,0.45,6.62,0.892
2025-04-25 15:00:00,2.67,4.67,0.575
2025-04-25 16:00:00,1.03,6.93,0.681
2025-04-25 17:00:00,1.98,4.55,0.4
2025-04-25 18:00:00,1.37,5.36,0.67
2025-04-25 19:00:00,1.14,4.77,0.572
2025-04-25 20:00:00,1.51,8.62,0.995
2025-04-25 21:00:00,1.44,8.16,0.366
2025-04-25 22:00:00,1.54,3.74,0.613
2025-04-25 23:00:00,1.18,8.43,0.601
2025-04-26 00:00:00,1.07,4.41,0.874
2025-04-26 01:00:00,2.28,9.71,0.387
2025-04-26 02:00:00,1.68,9.15,0.707
2025-04-26 03:00:00,1.64,10.39,0.726
2025-04-26 04:00:00,1.14,6.59,0.937
2025-04-26 05:00:00,2.62,5.44,0.492
2025-04-26 06:00:00,1.63,5.4,0.379
2025-04-26 07:00:00,0.54,6.75,0.825
2025-04-26 08:00:00,1.84,3.98,0.357
2025-04-26 09:00:00,1.22,1.18,0.575
2025-04-26 10:00:00,2.22,5.2,0.646
2025-04-26 11:00:00,2.3,6.09,0.86
2025-04-26 12:00:00,2.23,7.11,0.321
2025-04-26 13:00:00,1.4,6.8,0.632
2025-04-26 14:00:00,1.61,6.29,0.713
2025-04-26 15:00:00,1.83,8.34,0.491
2025-04-26 16:00:00,2.21,4.26,0.617
2025-04-26 17:00:00,1.06,4.66,0.928
2025-04-26 18:00:00,1.73,10.22,0.579
2025-04-26 19:00:00,2.8,0.36,0.615
2025-04-26 20:00:00,1.36,8.24,0.928
2025-04-26 21:00:00,1.66,7.13,0.652
2025-04-26 22:00:00,3.25,6.0,1.041
2025-04-26 23:00:00,1.53,7.8,0.297
2025-04-27 00:00:00,0.78,7.65,0.614
2025-04-27 01:00:00,1.67,3.29,0.877
2025-04-27 02:00:00,2.71,4.27,0.503
2025-04-27 03:00:00,2.34,5.25,0.624
2025-04-27 04:00:00,1.12,1.97,0.998
