timestamp,sea_level_residual_m,significant_wave_height_m,wave_period_s,swell_direction_deg
2025-01-20 17:00:00,-0.006,1.28,5.05,252.0
2025-01-20 18:00:00,0.127,0.95,6.21,130.0
2025-01-20 19:00:00,0.481,1.11,6.25,196.0
2025-01-20 20:00:00,0.607,1.35,6.2,167.0
2025-01-20 21:00:00,0.195,0.85,6.03,236.0
2025-01-20 22:00:00,-0.535,1.63,4.72,185.0
2025-01-20 23:00:00,0.204,1.67,5.44,180.0
2025-01-21 00:00:00,0.234,1.44,7.92,150.0
2025-01-21 01:00:00,0.056,1.23,7.74,119.0
2025-01-21 02:00:00,0.182,0.0,7.19,210.0
2025-01-21 03:00:00,0.089,1.37,7.08,194.0
2025-01-21 04:00:00,-0.309,1.04,7.58,195.0
2025-01-21 05:00:00,-0.222,1.1,5.15,156.0
2025-01-21 06:00:00,-0.08,0.44,6.54,174.0
2025-01-21 07:00:00,0.266,1.4,5.15,212.0
2025-01-21 08:00:00,-0.191,0.62,5.17,219.0
2025-01-21 09:00:00,0.114,1.25,6.94,133.0
2025-01-21 10:00:00,0.076,1.56,7.63,155.0
2025-01-21 11:00:00,0.397,1.01,6.26,124.0
2025-01-21 12:00:00,-0.01,1.69,8.48,188.0
2025-01-21 13:00:00,-0.439,0.9,6.75,215.0
2025-01-21 14:00:00,0.162,1.44,5.57,169.0
2025-01-21 15:00:00,0.535,0.68,5.19,153.0
2025-01-21 16:00:00,0.178,1.61,7.72,167.0
2025-01-21 17:00:00,-0.197,1.55,6.65,272.0
2025-01-21 18:00:00,-0.27,1.39,7.31,228.0
2025-01-21 19:00:00,-0.238,1.04,3.31,209.0
2025-01-21 20:00:00,0.501,0.64,6.79,193.0
2025-01-21 21:00:00,-0.082,1.04,5.88,179.0
2025-01-21 22:00:00,-0.166,1.64,4.82,144.0
2025-01-21 23:00:00,-0.04,1.25,6.42,138.0
2025-01-22 00:00:00,-0.209,0.59,7.81,157.0
2025-01-22 01:00:00,0.262,0.76,9.22,142.0
2025-01-22 02:00:00,-0.384,1.71,6.79,156.0
2025-01-22 03:00:00,0.165,1.4,5.65,176.0
2025-01-22 04:00:00,-0.1,0.71,5.58,179.0
2025-01-22 05:00:00,0.172,0.5,7.66,155.0
2025-01-22 06:00:00,0.265,0.96,5.3,200.0
2025-01-22 07:00:00,-0.109,0.47,7.25,172.0
2025-01-22 08:00:00,-0.209,1.15,6.85,189.0
2025-01-22 09:00:00,-0.114,2.19,6.72,150.0
2025-01-22 10:00:00,-0.154,0.57,4.62,208.0
2025-01-22 11:00:00,-0.544,1.13,6.07,159.0
2025-01-22 12:00:00,0.258,1.73,4.75,244.0
2025-01-22 13:00:00,-0.069,1.51,5.79,171.0
2025-01-22 14:00:00,-0.421,1.15,7.6,176.0
2025-01-22 15:00:00,-0.647,1.15,7.98,204.0
2025-01-22 16:00:00,-0.712,0.75,6.76,212.0
2025-01-22 17:00:00,0.062,1.1,5.82,217.0
2025-01-22 18:00:00,-0.285,1.31,8.41,251.0
2025-01-22 19:00:00,-0.244,1.65,5.8,206.0
2025-01-22 20:00:00,-0.008,0.96,5.14,177.0
2025-01-22 21:00:00,-0.259,1.13,7.34,159.0
2025-01-22 22:00:00,0.006,0.83,7.05,175.0
2025-01-22 23:00:00,-0.106,1.3,5.85,239.0
2025-01-23 00:00:00,-0.256,1.53,6.62,125.0
2025-01-23 01:00:00,-0.628,1.47,7.03,147.0
2025-01-23 02:00:00,-0.439,0.75,6.74,171.0
2025-01-23 03:00:00,-0.084,1.27,7.05,147.0
2025-01-23 04:00:00,-0.405,0.94,5.89,164.0
2025-01-23 05:00:00,0.067,1.62,7.13,252.0
2025-01-23 06:00:00,0.352,1.15,6.52,168.0
2025-01-23 07:00:00,-0.07,0.61,5.93,196.0
2025-01-23 08:00:00,0.139,1.13,6.2,114.0
2025-01-23 09:00:00,-0.054,1.4,6.38,136.0
2025-01-23 10:00:00,-0.368,1.31,4.77,217.0
2025-01-23 11:00:00,-0.185,1.01,5.74,247.0
2025-01-23 12:00:00,0.269,0.98,6.58,189.0
2025-01-23 13:00:00,-0.365,0.82,4.88,168.0
2025-01-23 14:00:00,-0.494,1.06,5.76,200.0
2025-01-23 15:00:00,-0.518,0.87,9.36,76.0
2025-01-23 16:00:00,-0.289,1.6,5.14,189.0
2025-01-23 17:00:00,-0.485,0.86,6.04,138.0
2025-01-23 18:00:00,0.184,1.26,5.5,212.0
2025-01-23 19:00:00,-0.18,1.24,6.36,92.0
2025-01-23 20:00:00,0.008,1.59,5.52,155.0
2025-01-23 21:00:00,-0.309,1.65,6.21,178.0
2025-01-23 22:00:00,-0.52,1.49,5.64,150.0
2025-01-23 23:00:00,-0.562,1.36,7.77,165.0
2025-01-24 00:00:00,-0.519,0.8,6.6,216.0
2025-01-24 01:00:00,-0.206,0.8,5.29,179.0
2025-01-24 02:00:00,-0.163,0.88,7.51,143.0
2025-01-24 03:00:00,-0.142,1.52,5.35,218.0
2025-01-24 04:00:00,-0.665,1.25,4.62,190.0
2025-01-24 05:00:00,-0.293,1.57,6.49,192.0
2025-01-24 06:00:00,-0.549,1.62,8.79,144.0
2025-01-24 07:00:00,-0.192,0.93,4.3,78.0
2025-01-24 08:00:00,-0.173,1.24,4.9,144.0
2025-01-24 09:00:00,-0.586,1.22,7.4,140.0
2025-01-24 10:00:00,-0.05,1.09,5.73,155.0
2025-01-24 11:00:00,0.292,1.01,7.23,146.0
2025-01-24 12:00:00,-0.084,1.7,5.49,185.0
2025-01-24 13:00:00,-0.333,1.24,6.67,215.0
2025-01-24 14:00:00,-0.372,1.23,8.59,223.0
2025-01-24 15:00:00,-0.345,0.9,5.06,213.0
2025-01-24 16:00:00,-0.483,1.49,7.73,144.0
2025-01-24 17:00:00,-0.229,0.82,7.31,182.0
2025-01-24 18:00:00,-0.577,1.4,4.71,243.0
2025-01-24 19:00:00,-0.765,1.42,7.17,117.0
2025-01-24 20:00:00,-0.238,1.06,6.58,234.0
2025-01-24 21:00:00,-0.287,1.35,6.61,140.0
2025-01-24 22:00:00,-0.435,1.3,6.9,192.0
2025-01-24 23:00:00,-0.613,1.21,6.08,197.0
2025-01-25 00:00:00,-0.22,1.23,6.58,188.0
2025-01-25 01:00:00,-0.54,1.25,6.78,269.0
2025-01-25 02:00:00,-0.327,1.28,7.39,168.0
2025-01-25 03:00:00,0.149,1.25,4.66,114.0
2025-01-25 04:00:00,-0.13,0.79,8.04,194.0
2025-01-25 05:00:00,-0.635,1.17,5.11,173.0
2025-01-25 06:00:00,-0.611,1.34,7.41,202.0
2025-01-25 07:00:00,-0.255,1.27,6.59,215.0
2025-01-25 08:00:00,-0.636,1.61,4.96,179.0
2025-01-25 09:00:00,-0.793,1.48,7.13,197.0
2025-01-25 10:00:00,-0.159,0.88,5.36,186.0
2025-01-25 11:00:00,-0.212,1.16,7.77,252.0
2025-01-25 12:00:00,-0.18,1.11,5.64,165.0
2025-01-25 13:00:00,-0.227,1.23,4.7,153.0
2025-01-25 14:00:00,-0.309,1.23,8.33,215.0
2025-01-25 15:00:00,-0.458,1.47,6.71,143.0
2025-01-25 16:00:00,-0.163,1.3,7.53,196.0
2025-01-25 17:00:00,0.09,1.72,5.47,173.0
2025-01-25 18:00:00,-0.418,1.33,4.22,176.0
2025-01-25 19:00:00,-0.548,0.9,8.5,277.0
2025-01-25 20:00:00,-0.576,1.04,6.48,229.0
2025-01-25 21:00:00,-0.509,1.47,7.08,221.0
2025-01-25 22:00:00,-0.242,0.58,7.28,201.0
2025-01-25 23:00:00,-0.827,0.69,6.09,152.0
2025-01-26 00:00:00,-0.125,1.24,6.76,190.0
2025-01-26 01:00:00,-0.074,1.62,8.4,203.0
2025-01-26 02:00:00,-0.684,1.76,6.45,188.0
2025-01-26 03:00:00,-0.479,1.15,7.62,184.0
2025-01-26 04:00:00,-0.215,1.66,4.1,164.0
2025-01-26 05:00:00,-0.27,1.27,7.83,191.0
2025-01-26 06:00:00,-0.105,0.62,4.66,159.0
2025-01-26 07:00:00,-0.27,1.23,7.7,208.0
2025-01-26 08:00:00,0.082,0.99,6.95,99.0
2025-01-26 09:00:00,-0.315,1.6,6.37,234.0
2025-01-26 10:00:00,-0.48,1.23,6.37,128.0
2025-01-26 11:00:00,-0.5,0.73,6.18,137.0
2025-01-26 12:00:00,-0.051,0.64,5.5,196.0
2025-01-26 13:00:00,-0.227,1.23,6.24,202.0
2025-01-26 14:00:00,-0.076,0.27,9.13,263.0
2025-01-26 15:00:00,-0.081,1.03,8.05,192.0
2025-01-26 16:00:00,-0.74,1.33,5.44,178.0
2025-01-26 17:00:00,-0.52,0.81,6.81,188.0
2025-01-26 18:00:00,-0.49,1.63,6.6,244.0
2025-01-26 19:00:00,-0.439,1.71,6.31,277.0
2025-01-26 20:00:00,-0.34,0.83,5.28,173.0
2025-01-26 21:00:00,0.015,1.12,7.02,202.0
2025-01-26 22:00:00,0.065,1.63,7.5,177.0
2025-01-26 23:00:00,-0.308,1.24,5.48,176.0
2025-01-27 00:00:00,-0.193,0.68,8.82,255.0
2025-01-27 01:00:00,-0.307,1.19,8.3,143.0
2025-01-27 02:00:00,-0.108,0.9,7.13,87.0
2025-01-27 03:00:00,-0.08,1.69,5.0,193.0
2025-01-27 04:00:00,0.071,1.49,6.96,228.0
2025-01-27 05:00:00,0.069,1.12,6.81,189.0
2025-01-27 06:00:00,-0.706,1.3,7.09,200.0
2025-01-27 07:00:00,-0.168,0.72,8.38,210.0
2025-01-27 08:00:00,0.216,0.94,6.26,184.0
2025-01-27 09:00:00,-0.24,1.86,8.93,202.0
2025-01-27 10:00:00,0.155,1.26,6.96,202.0
2025-01-27 11:00:00,-0.207,1.61,6.13,102.0
2025-01-27 12:00:00,-0.086,1.34,9.35,185.0
2025-01-27 13:00:00,-0.414,1.77,7.47,117.0
2025-01-27 14:00:00,-0.405,0.44,5.93,178.0
2025-01-27 15:00:00,0.051,1.17,6.58,160.0
2025-01-27 16:00:00,0.09,1.9,7.24,221.0
2025-01-27 17:00:00,-0.124,1.63,6.29,190.0
2025-01-27 18:00:00,-0.437,1.77,6.64,199.0
2025-01-27 19:00:00,-0.119,1.24,5.49,172.0
2025-01-27 20:00:00,0.184,1.03,4.45,222.0
2025-01-27 21:00:00,0.306,0.83,6.6,116.0
2025-01-27 22:00:00,-0.209,0.8,6.64,144.0
2025-01-27 23:00:00,-0.545,1.57,7.11,231.0
2025-01-28 00:00:00,0.21,1.45,5.77,163.0
2025-01-28 01:00:00,-0.069,1.22,4.85,94.0
2025-01-28 02:00:00,0.236,1.45,5.31,238.0
2025-01-28 03:00:00,0.07,1.31,7.73,223.0
2025-01-28 04:00:00,-0.221,1.63,5.66,208.0
2025-01-28 05:00:00,0.015,1.63,5.93,184.0
2025-01-28 06:00:00,0.327,0.82,6.09,246.0
2025-01-28 07:00:00,-0.037,1.36,5.72,230.0
2025-01-28 08:00:00,-0.259,0.58,5.63,242.0
2025-01-28 09:00:00,-0.397,1.3,5.42,208.0
2025-01-28 10:00:00,-0.193,1.49,8.14,185.0
2025-01-28 11:00:00,-0.103,0.72,7.28,164.0
2025-01-28 12:00:00,0.205,1.08,7.96,129.0
2025-01-28 13:00:00,-0.28,1.25,8.2,200.0
2025-01-28 14:00:00,0.388,1.34,3.64,203.0
2025-01-28 15:00:00,-0.334,1.14,6.88,166.0
2025-01-28 16:00:00,0.583,0.78,5.76,205.0
2025-01-28 17:00:00,0.431,1.23,7.8,167.0
2025-01-28 18:00:00,0.035,0.59,5.57,215.0
2025-01-28 19:00:00,-0.412,1.16,5.2,145.0
2025-01-28 20:00:00,-0.014,1.07,4.74,138.0
2025-01-28 21:00:00,-0.097,1.2,6.1,170.0
2025-01-28 22:00:00,-0.319,1.02,7.56,213.0
2025-01-28 23:00:00,0.073,0.65,6.77,134.0
2025-01-29 00:00:00,-0.076,1.11,5.01,222.0
2025-01-29 01:00:00,-0.049,1.63,9.03,114.0
2025-01-29 02:00:00,0.079,1.76,7.23,170.0
2025-01-29 03:00:00,-0.014,2.23,7.38,123.0
2025-01-29 04:00:00,0.65,1.93,7.99,76.0
2025-01-29 05:00:00,-0.004,0.78,4.48,195.0
2025-01-29 06:00:00,0.24,1.09,5.36,173.0
2025-01-29 07:00:00,0.167,1.25,7.44,124.0
2025-01-29 08:00:00,0.218,1.22,5.48,159.0
2025-01-29 09:00:00,0.237,1.28,6.12,198.0
2025-01-29 10:00:00,0.351,2.22,6.36,165.0
2025-01-29 11:00:00,0.197,0.82,4.92,172.0
2025-01-29 12:00:00,0.186,0.97,6.02,164.0
2025-01-29 13:00:00,0.145,1.91,7.55,157.0
2025-01-29 14:00:00,0.096,1.01,7.32,156.0
2025-01-29 15:00:00,-0.098,1.41,7.79,155.0
2025-01-29 16:00:00,0.115,1.67,7.66,150.0
2025-01-29 17:00:00,0.19,1.45,6.94,139.0
2025-01-29 18:00:00,0.231,1.33,6.84,165.0
2025-01-29 19:00:00,0.175,1.63,6.75,154.0
2025-01-29 20:00:00,0.072,0.9,5.7,137.0
2025-01-29 21:00:00,0.116,1.06,5.21,211.0
2025-01-29 22:00:00,-0.008,1.47,5.62,229.0
2025-01-29 23:00:00,0.208,0.43,6.06,180.0
2025-01-30 00:00:00,0.179,1.83,5.65,183.0
2025-01-30 01:00:00,0.28,1.38,6.93,152.0
2025-01-30 02:00:00,0.485,1.32,6.68,223.0
2025-01-30 03:00:00,0.057,0.61,6.8,250.0
2025-01-30 04:00:00,0.384,0.75,6.85,173.0
2025-01-30 05:00:00,0.243,1.1,7.87,159.0
2025-01-30 06:00:00,0.74,1.58,6.42,194.0
2025-01-30 07:00:00,0.18,0.43,7.64,185.0
2025-01-30 08:00:00,0.408,1.58,7.05,160.0
2025-01-30 09:00:00,0.238,1.12,7.79,199.0
2025-01-30 10:00:00,-0.113,1.17,8.37,218.0
2025-01-30 11:00:00,0.104,1.36,7.12,149.0
2025-01-30 12:00:00,0.455,1.37,6.56,282.0
2025-01-30 13:00:00,0.126,0.97,6.55,119.0
2025-01-30 14:00:00,-0.321,1.51,5.87,146.0
2025-01-30 15:00:00,0.227,0.33,5.83,189.0
2025-01-30 16:00:00,-0.039,1.08,7.52,270.0
2025-01-30 17:00:00,0.268,1.32,5.28,157.0
2025-01-30 18:00:00,0.622,1.12,8.37,137.0
2025-01-30 19:00:00,0.427,0.53,6.25,202.0
2025-01-30 20:00:00,0.619,1.56,9.87,170.0
2025-01-30 21:00:00,0.094,0.76,5.6,207.0
2025-01-30 22:00:00,0.199,1.23,6.73,177.0
2025-01-30 23:00:00,-0.027,1.32,6.01,146.0
2025-01-31 00:00:00,0.121,1.27,5.46,274.0
2025-01-31 01:00:00,0.061,1.73,7.69,62.0
2025-01-31 02:00:00,-0.034,1.24,5.09,253.0
2025-01-31 03:00:00,0.634,1.44,5.6,217.0
2025-01-31 04:00:00,-0.231,1.24,7.12,150.0
2025-01-31 05:00:00,0.635,1.51,7.31,255.0
2025-01-31 06:00:00,0.604,1.82,4.74,125.0
2025-01-31 07:00:00,0.417,1.32,7.11,220.0
2025-01-31 08:00:00,0.014,1.58,6.57,97.0
2025-01-31 09:00:00,-0.103,1.85,5.31,134.0
2025-01-31 10:00:00,0.155,1.81,5.47,134.0
2025-01-31 11:00:00,0.449,1.11,3.97,150.0
2025-01-31 12:00:00,0.293,1.68,8.48,180.0
2025-01-31 13:00:00,0.032,1.36,7.63,147.0
2025-01-31 14:00:00,0.58,1.71,4.87,99.0
2025-01-31 15:00:00,0.714,1.49,7.37,199.0
2025-01-31 16:00:00,0.236,1.38,5.73,182.0
2025-01-31 17:00:00,0.32,1.44,7.51,196.0
2025-01-31 18:00:00,-0.085,1.37,5.82,187.0
2025-01-31 19:00:00,0.189,1.38,5.98,218.0
2025-01-31 20:00:00,0.42,1.2,6.07,177.0
2025-01-31 21:00:00,0.381,1.16,5.63,221.0
2025-01-31 22:00:00,0.166,1.97,8.09,149.0
2025-01-31 23:00:00,0.224,1.46,7.49,151.0
2025-02-01 00:00:00,0.181,1.04,6.53,235.0
2025-02-01 01:00:00,0.223,1.16,7.62,234.0
2025-02-01 02:00:00,0.398,1.69,4.44,203.0
2025-02-01 03:00:00,-0.199,0.98,4.92,144.0
2025-02-01 04:00:00,0.274,0.68,6.96,141.0
2025-02-01 05:00:00,0.38,0.71,7.28,233.0
2025-02-01 06:00:00,0.15,0.58,6.73,231.0
2025-02-01 07:00:00,0.173,0.75,4.13,177.0
2025-02-01 08:00:00,0.18,0.8,5.12,274.0
2025-02-01 09:00:00,0.173,1.82,6.89,198.0
2025-02-01 10:00:00,0.294,1.25,9.31,136.0
2025-02-01 11:00:00,0.325,1.12,7.86,169.0
2025-02-01 12:00:00,-0.233,0.69,8.29,180.0
2025-02-01 13:00:00,0.456,1.21,6.8,183.0
2025-02-01 14:00:00,0.22,0.57,6.79,230.0
2025-02-01 15:00:00,0.776,1.12,5.15,142.0
2025-02-01 16:00:00,-0.005,2.1,7.54,127.0
2025-02-01 17:00:00,0.076,1.54,6.31,204.0
2025-02-01 18:00:00,0.242,1.19,7.23,160.0
2025-02-01 19:00:00,0.396,1.55,6.43,277.0
2025-02-01 20:00:00,-0.195,1.06,6.73,218.0
2025-02-01 21:00:00,0.085,0.95,6.29,159.0
2025-02-01 22:00:00,0.44,1.95,6.66,229.0
2025-02-01 23:00:00,0.055,0.81,7.59,209.0
2025-02-02 00:00:00,0.577,1.13,4.85,205.0
2025-02-02 01:00:00,0.121,1.4,4.58,175.0
2025-02-02 02:00:00,0.01,0.9,6.88,197.0
2025-02-02 03:00:00,0.387,1.53,8.1,96.0
2025-02-02 04:00:00,0.636,1.15,8.4,233.0
2025-02-02 05:00:00,0.339,1.54,4.9,43.0
2025-02-02 06:00:00,0.55,1.51,5.89,162.0
2025-02-02 07:00:00,0.654,1.18,4.6,116.0
2025-02-02 08:00:00,0.004,1.96,5.71,160.0
2025-02-02 09:00:00,0.469,1.01,7.72,177.0
2025-02-02 10:00:00,-0.146,1.81,6.36,132.0
2025-02-02 11:00:00,0.341,1.74,5.92,69.0
2025-02-02 12:00:00,0.217,1.98,7.03,188.0
2025-02-02 13:00:00,0.545,1.34,5.42,263.0
2025-02-02 14:00:00,0.528,0.96,8.28,166.0
2025-02-02 15:00:00,0.377,2.1,6.38,218.0
2025-02-02 16:00:00,0.309,1.14,5.89,240.0
2025-02-02 17:00:00,0.362,0.95,7.08,104.0
2025-02-02 18:00:00,0.25,1.2,7.5,162.0
2025-02-02 19:00:00,0.219,0.88,8.29,129.0
2025-02-02 20:00:00,0.595,1.48,6.12,148.0
2025-02-02 21:00:00,0.625,1.03,7.67,248.0
2025-02-02 22:00:00,0.199,1.16,6.49,189.0
2025-02-02 23:00:00,0.294,1.66,5.64,212.0
2025-02-03 00:00:00,0.151,1.53,5.42,178.0
2025-02-03 01:00:00,-0.273,1.28,5.03,132.0
2025-02-03 02:00:00,0.046,1.35,5.46,207.0
2025-02-03 03:00:00,0.53,1.28,7.69,230.0
2025-02-03 04:00:00,-0.057,1.11,7.2,193.0
2025-02-03 05:00:00,0.659,1.28,4.86,200.0
2025-02-03 06:00:00,0.423,1.47,4.25,131.0
2025-02-03 07:00:00,0.231,1.23,5.01,208.0
2025-02-03 08:00:00,0.27,1.45,5.42,234.0
2025-02-03 09:00:00,-0.099,0.94,5.98,196.0
2025-02-03 10:00:00,0.064,1.04,7.75,108.0
2025-02-03 11:00:00,0.491,0.98,5.69,245.0
2025-02-03 12:00:00,-0.023,1.05,8.36,142.0
2025-02-03 13:00:00,0.395,1.79,4.33,196.0
2025-02-03 14:00:00,-0.214,1.57,5.93,218.0
2025-02-03 15:00:00,-0.169,0.85,7.29,223.0
2025-02-03 16:00:00,0.606,1.45,7.36,108.0
2025-02-03 17:00:00,0.127,1.12,5.94,185.0
2025-02-03 18:00:00,-0.004,1.01,7.55,182.0
2025-02-03 19:00:00,0.471,0.68,7.32,238.0
2025-02-03 20:00:00,0.442,1.67,5.53,198.0
2025-02-03 21:00:00,0.36,0.73,6.73,238.0
2025-02-03 22:00:00,-0.012,1.26,7.19,202.0
2025-02-03 23:00:00,0.058,0.9,5.61,177.0
2025-02-04 00:00:00,0.078,1.59,8.35,188.0
2025-02-04 01:00:00,0.174,1.15,5.32,241.0
2025-02-04 02:00:00,-0.127,1.23,6.49,128.0
2025-02-04 03:00:00,0.043,1.24,4.82,216.0
2025-02-04 04:00:00,0.067,1.4,6.45,155.0
2025-02-04 05:00:00,0.322,1.29,5.04,146.0
2025-02-04 06:00:00,0.189,1.26,5.97,221.0
2025-02-04 07:00:00,-0.377,1.07,4.42,145.0
2025-02-04 08:00:00,-0.053,0.65,7.28,195.0
2025-02-04 09:00:00,-0.232,0.83,6.75,160.0
2025-02-04 10:00:00,0.142,1.57,7.63,86.0
2025-02-04 11:00:00,0.231,1.16,5.9,199.0
2025-02-04 12:00:00,0.025,1.02,7.68,185.0
2025-02-04 13:00:00,-0.067,0.72,6.37,104.0
2025-02-04 14:00:00,0.017,0.59,6.46,152.0
2025-02-04 15:00:00,0.052,1.0,8.86,108.0
2025-02-04 16:00:00,-0.16,1.64,5.74,209.0
2025-02-04 17:00:00,-0.305,1.06,7.79,236.0
2025-02-04 18:00:00,-0.513,1.44,6.9,214.0
2025-02-04 19:00:00,0.317,1.04,5.64,220.0
2025-02-04 20:00:00,0.124,1.54,4.74,159.0
2025-02-04 21:00:00,0.091,1.14,5.08,202.0
2025-02-04 22:00:00,0.316,0.79,7.68,180.0
2025-02-04 23:00:00,-0.314,1.17,8.4,187.0
2025-02-05 00:00:00,-0.564,2.02,6.4,218.0
2025-02-05 01:00:00,-0.034,2.0,6.47,227.0
2025-02-05 02:00:00,-0.057,1.48,7.23,164.0
2025-02-05 03:00:00,-0.563,1.23,6.38,124.0
2025-02-05 04:00:00,-0.04,1.41,7.61,173.0
2025-02-05 05:00:00,-0.23,1.41,6.64,171.0
2025-02-05 06:00:00,-0.332,1.27,6.46,191.0
2025-02-05 07:00:00,-0.214,1.46,5.45,213.0
2025-02-05 08:00:00,-0.741,1.37,5.16,103.0
2025-02-05 09:00:00,-0.278,1.16,2.5,153.0
2025-02-05 10:00:00,-0.306,0.81,7.77,141.0
2025-02-05 11:00:00,0.009,1.1,6.12,230.0
2025-02-05 12:00:00,-0.17,1.61,5.81,172.0
2025-02-05 13:00:00,0.03,1.27,3.95,159.0
2025-02-05 14:00:00,-0.768,1.41,5.53,202.0
2025-02-05 15:00:00,-0.34,1.17,5.37,156.0
2025-02-05 16:00:00,0.009,0.86,5.34,179.0
2025-02-05 17:00:00,-0.207,1.19,6.69,253.0
2025-02-05 18:00:00,0.081,0.88,6.44,251.0
2025-02-05 19:00:00,-0.581,0.85,4.66,164.0
2025-02-05 20:00:00,0.053,1.77,4.74,173.0
2025-02-05 21:00:00,-0.29,1.12,4.73,155.0
2025-02-05 22:00:00,-0.314,0.99,8.47,103.0
2025-02-05 23:00:00,0.118,1.93,8.09,221.0
2025-02-06 00:00:00,0.056,1.61,5.24,277.0
2025-02-06 01:00:00,0.024,1.14,3.89,162.0
2025-02-06 02:00:00,0.275,1.46,6.42,147.0
2025-02-06 03:00:00,0.082,1.19,6.32,169.0
2025-02-06 04:00:00,-0.433,1.01,6.65,183.0
2025-02-06 05:00:00,-0.199,1.48,7.15,135.0
2025-02-06 06:00:00,-0.325,1.16,6.81,162.0
2025-02-06 07:00:00,0.273,1.32,4.93,221.0
2025-02-06 08:00:00,0.042,1.7,6.62,185.0
2025-02-06 09:00:00,-0.282,1.65,7.29,231.0
2025-02-06 10:00:00,-0.015,1.07,5.4,195.0
2025-02-06 11:00:00,-0.543,1.48,6.62,136.0
2025-02-06 12:00:00,-0.172,0.84,5.6,157.0
2025-02-06 13:00:00,-0.469,1.47,8.66,190.0
2025-02-06 14:00:00,-0.657,1.35,4.67,135.0
2025-02-06 15:00:00,-0.038,1.44,7.65,130.0
2025-02-06 16:00:00,-0.007,1.17,4.26,132.0
2025-02-06 17:00:00,-0.12,2.12,8.42,201.0
2025-02-06 18:00:00,-0.28,0.93,4.9,165.0
2025-02-06 19:00:00,-0.551,1.68,6.49,227.0
2025-02-06 20:00:00,-0.525,0.88,4.31,144.0
2025-02-06 21:00:00,-0.477,1.49,4.64,82.0
2025-02-06 22:00:00,-0.293,1.52,7.34,175.0
2025-02-06 23:00:00,0.034,1.31,7.5,246.0
2025-02-07 00:00:00,-0.027,1.09,6.52,181.0
2025-02-07 01:00:00,-0.705,1.35,7.12,125.0
2025-02-07 02:00:00,-0.466,1.4,7.49,115.0
2025-02-07 03:00:00,-0.473,2.01,5.41,228.0
2025-02-07 04:00:00,-0.925,0.94,4.56,148.0
2025-02-07 05:00:00,-0.151,1.07,6.22,242.0
2025-02-07 06:00:00,-0.354,1.4,5.54,206.0
2025-02-07 07:00:00,-0.321,1.19,6.7,149.0
2025-02-07 08:00:00,0.044,1.25,6.89,227.0
2025-02-07 09:00:00,-0.27,1.72,5.42,143.0
2025-02-07 10:00:00,-0.4,0.16,7.08,122.0
2025-02-07 11:00:00,-0.149,1.05,7.02,145.0
2025-02-07 12:00:00,-0.028,0.59,7.1,211.0
2025-02-07 13:00:00,-0.218,0.81,5.75,226.0
2025-02-07 14:00:00,-0.12,2.25,7.17,164.0
2025-02-07 15:00:00,-0.329,1.53,6.86,105.0
2025-02-07 16:00:00,-0.313,1.67,7.0,118.0
2025-02-07 17:00:00,-0.264,1.26,8.25,137.0
2025-02-07 18:00:00,-0.481,1.59,6.63,128.0
2025-02-07 19:00:00,-0.434,0.58,5.51,191.0
2025-02-07 20:00:00,0.052,1.71,4.9,258.0
2025-02-07 21:00:00,0.21,0.96,7.59,212.0
2025-02-07 22:00:00,0.106,1.08,6.66,135.0
2025-02-07 23:00:00,-0.623,1.49,8.24,152.0
2025-02-08 00:00:00,-0.647,1.42,3.77,160.0
2025-02-08 01:00:00,-0.59,1.33,7.3,196.0
2025-02-08 02:00:00,-0.259,0.75,5.89,243.0
2025-02-08 03:00:00,-0.995,1.33,5.78,161.0
2025-02-08 04:00:00,-0.44,1.68,5.29,242.0
2025-02-08 05:00:00,0.059,1.08,7.28,264.0
2025-02-08 06:00:00,-0.047,1.82,6.94,166.0
2025-02-08 07:00:00,-0.42,0.94,4.83,165.0
2025-02-08 08:00:00,-0.401,1.3,6.4,166.0
2025-02-08 09:00:00,-0.151,1.91,7.05,182.0
2025-02-08 10:00:00,-0.059,1.02,6.42,166.0
2025-02-08 11:00:00,-0.426,1.72,7.53,215.0
2025-02-08 12:00:00,-0.351,2.08,5.86,118.0
2025-02-08 13:00:00,-0.434,1.36,3.5,159.0
2025-02-08 14:00:00,-0.625,1.08,6.43,193.0
2025-02-08 15:00:00,-0.347,0.98,6.42,215.0
2025-02-08 16:00:00,-0.366,1.82,6.58,268.0
2025-02-08 17:00:00,-0.608,1.8,7.53,128.0
2025-02-08 18:00:00,-0.131,1.87,3.86,154.0
2025-02-08 19:00:00,-0.172,1.28,5.92,89.0
2025-02-08 20:00:00,-0.119,1.71,5.1,136.0
2025-02-08 21:00:00,-0.484,1.27,4.75,109.0
2025-02-08 22:00:00,-0.788,0.94,6.12,159.0
2025-02-08 23:00:00,-0.176,1.74,7.05,171.0
2025-02-09 00:00:00,-0.401,1.95,6.53,199.0
2025-02-09 01:00:00,-0.457,0.89,5.35,168.0
2025-02-09 02:00:00,-0.549,0.88,6.0,199.0
2025-02-09 03:00:00,-0.303,1.31,7.29,185.0
2025-02-09 04:00:00,0.16,1.68,6.99,139.0
2025-02-09 05:00:00,-0.361,0.84,5.51,113.0
2025-02-09 06:00:00,-0.507,1.39,5.43,203.0
2025-02-09 07:00:00,-0.072,1.06,4.11,246.0
2025-02-09 08:00:00,-0.191,1.58,5.66,281.0
