timestamp,ais_density_ships_per_km2,distance_to_nearest_outfall_km,dumping_hotspot_flag
2025-04-11 22:00:00,0.673,5.38,0
2025-04-11 23:00:00,1.121,3.05,0
2025-04-12 00:00:00,0.812,4.34,0
2025-04-12 01:00:00,0.619,2.19,0
2025-04-12 02:00:00,0.511,3.38,0
2025-04-12 03:00:00,1.08,1.98,0
2025-04-12 04:00:00,0.611,3.09,0
2025-04-12 05:00:00,0.68,3.71,0
2025-04-12 06:00:00,1.532,4.59,0
2025-04-12 07:00:00,1.843,2.4,0
2025-04-12 08:00:00,1.557,4.36,0
2025-04-12 09:00:00,1.712,1.78,0
2025-04-12 10:00:00,1.626,4.07,0
2025-04-12 11:00:00,1.205,7.48,0
2025-04-12 12:00:00,1.437,2.83,0
2025-04-12 13:00:00,2.296,1.1,0
2025-04-12 14:00:00,1.082,5.11,0
2025-04-12 15:00:00,0.545,4.01,0
2025-04-12 16:00:00,0.316,4.33,0
2025-04-12 17:00:00,2.361,5.79,0
2025-04-12 18:00:00,2.388,2.22,0
2025-04-12 19:00:00,0.605,2.27,0
2025-04-12 20:00:00,1.972,4.48,0
2025-04-12 21:00:00,1.213,5.37,0
2025-04-12 22:00:00,1.056,3.93,0
2025-04-12 23:00:00,1.001,3.37,0
2025-04-13 00:00:00,0.502,4.08,0
2025-04-13 01:00:00,0.852,4.82,0
2025-04-13 02:00:00,0.939,0.89,1
2025-04-13 03:00:00,0.828,1.72,0
2025-04-13 04:00:00,0.778,3.34,0
2025-04-13 05:00:00,1.32,4.74,0
2025-04-13 06:00:00,1.809,7.41,0
2025-04-13 07:00:00,1.725,3.3,0
2025-04-13 08:00:00,1.759,3.94,0
2025-04-13 09:00:00,1.338,2.3,0
2025-04-13 10:00:00,1.9,4.68,0
2025-04-13 11:00:00,0.481,1.52,0
2025-04-13 12:00:00,1.242,3.48,0
2025-04-13 13:00:00,1.625,1.79,0
2025-04-13 14:00:00,1.526,0.3,0
2025-04-13 15:00:00,1.425,8.35,0
2025-04-13 16:00:00,1.756,4.94,0
2025-04-13 17:00:00,2.065,4.96,0
2025-04-13 18:00:00,0.562,5.14,0
2025-04-13 19:00:00,1.38,6.07,0
2025-04-13 20:00:00,0.767,3.79,0
2025-04-13 21:00:00,1.228,5.06,0
2025-04-13 22:00:00,1.09,2.6,0
2025-04-13 23:00:00,0.412,3.19,0
2025-04-14 00:00:00,0.797,0.74,0
2025-04-14 01:00:00,0.2,3.86,0
2025-04-14 02:00:00,1.18,2.55,0
2025-04-14 03:00:00,0.586,3.26,0
2025-04-14 04:00:00,0.348,4.99,0
2025-04-14 05:00:00,0.662,4.04,0
2025-04-14 06:00:00,1.55,5.35,0
2025-04-14 07:00:00,1.372,2.44,0
2025-04-14 08:00:00,0.907,4.19,0
2025-04-14 09:00:00,1.137,2.35,0
2025-04-14 10:00:00,1.025,3.18,0
2025-04-14 11:00:00,0.64,2.95,0
2025-04-14 12:00:00,0.081,1.68,0
2025-04-14 13:00:00,1.196,2.76,0
2025-04-14 14:00:00,1.551,4.54,0
2025-04-14 15:00:00,1.19,1.85,0
2025-04-14 16:00:00,2.43,2.3,0
2025-04-14 17:00:00,0.843,5.74,0
2025-04-14 18:00:00,1.175,6.05,0
2025-04-14 19:00:00,1.492,5.0,0
2025-04-14 20:00:00,1.464,6.57,0
2025-04-14 21:00:00,0.698,5.96,0
2025-04-14 22:00:00,0.778,3.34,0
2025-04-14 23:00:00,0.767,7.08,0
2025-04-15 00:00:00,1.073,6.31,0
2025-04-15 01:00:00,0.522,3.37,0
2025-04-15 02:00:00,0.173,3.95,0
2025-04-15 03:00:00,0.663,2.31,0
2025-04-15 04:00:00,1.475,3.33,0
2025-04-15 05:00:00,1.121,0.7,0
2025-04-15 06:00:00,0.259,2.44,0
2025-04-15 07:00:00,1.605,4.93,0
2025-04-15 08:00:00,1.325,1.66,0
2025-04-15 09:00:00,0.975,2.94,0
2025-04-15 10:00:00,0.553,4.51,0
2025-04-15 11:00:00,0.712,2.98,0
2025-04-15 12:00:00,0.864,5.57,0
2025-04-15 13:00:00,2.301,5.65,0
2025-04-15 14:00:00,1.584,2.39,0
2025-04-15 15:00:00,0.774,2.71,0
2025-04-15 16:00:00,0.875,3.58,0
2025-04-15 17:00:00,1.178,2.3,0
2025-04-15 18:00:00,0.94,6.44,0
2025-04-15 19:00:00,1.209,2.76,0
2025-04-15 20:00:00,1.113,5.14,0
2025-04-15 21:00:00,0.839,0.8,0
2025-04-15 22:00:00,0.001,2.11,0
2025-04-15 23:00:00,1.12,1.55,0
2025-04-16 00:00:00,0.576,1.26,0
2025-04-16 01:00:00,1.163,2.57,0
2025-04-16 02:00:00,1.678,4.16,0
2025-04-16 03:00:00,0.219,6.26,0
2025-04-16 04:00:00,0.839,3.14,0
2025-04-16 05:00:00,0.632,3.65,0
2025-04-16 06:00:00,1.437,4.11,0
2025-04-16 07:00:00,0.064,2.19,0
2025-04-16 08:00:00,0.985,3.46,0
2025-04-16 09:00:00,0.709,7.26,0
2025-04-16 10:00:00,2.176,4.2,0
2025-04-16 11:00:00,2.316,7.26,0
2025-04-16 12:00:00,1.028,3.54,0
2025-04-16 13:00:00,0.512,2.38,0
2025-04-16 14:00:00,0.697,5.38,0
2025-04-16 15:00:00,1.223,5.77,0
2025-04-16 16:00:00,0.359,2.61,0
2025-04-16 17:00:00,1.511,4.16,0
2025-04-16 18:00:00,1.082,3.39,0
2025-04-16 19:00:00,1.414,1.01,0
2025-04-16 20:00:00,1.437,1.12,0
2025-04-16 21:00:00,1.352,3.13,0
2025-04-16 22:00:00,1.054,5.57,0
2025-04-16 23:00:00,0.917,5.03,0
2025-04-17 00:00:00,0.9,1.85,0
2025-04-17 01:00:00,0.009,1.48,0
2025-04-17 02:00:00,0.872,1.93,0
2025-04-17 03:00:00,1.045,1.78,0
2025-04-17 04:00:00,0.752,1.91,0
2025-04-17 05:00:00,1.466,0.15,0
2025-04-17 06:00:00,0.309,0.9,0
2025-04-17 07:00:00,0.756,1.11,0
2025-04-17 08:00:00,0.819,0.71,0
2025-04-17 09:00:00,1.206,5.6,0
2025-04-17 10:00:00,0.812,9.99,0
2025-04-17 11:00:00,0.456,7.14,0
2025-04-17 12:00:00,0.987,3.95,0
2025-04-17 13:00:00,1.809,2.1,0
2025-04-17 14:00:00,1.653,2.72,0
2025-04-17 15:00:00,0.783,3.75,0
2025-04-17 16:00:00,0.976,7.22,0
2025-04-17 17:00:00,0.733,1.72,0
2025-04-17 18:00:00,0.443,3.51,0
2025-04-17 19:00:00,1.456,3.68,0
2025-04-17 20:00:00,0.431,3.34,0
2025-04-17 21:00:00,1.065,0.12,0
2025-04-17 22:00:00,1.527,3.0,0
2025-04-17 23:00:00,0.95,1.07,0
2025-04-18 00:00:00,1.049,7.62,0
2025-04-18 01:00:00,1.038,4.53,0
2025-04-18 02:00:00,0.605,5.51,0
2025-04-18 03:00:00,0.948,1.91,0
2025-04-18 04:00:00,0.925,2.69,0
2025-04-18 05:00:00,0.55,7.18,0
2025-04-18 06:00:00,0.31,5.34,0
2025-04-18 07:00:00,0.571,4.26,0
2025-04-18 08:00:00,0.635,5.92,0
2025-04-18 09:00:00,1.501,7.03,0
2025-04-18 10:00:00,0.313,6.23,0
2025-04-18 11:00:00,2.323,5.39,1
2025-04-18 12:00:00,2.178,5.56,0
2025-04-18 13:00:00,1.831,2.91,0
2025-04-18 14:00:00,0.894,3.85,0
2025-04-18 15:00:00,0.047,4.73,0
2025-04-18 16:00:00,1.699,4.07,0
2025-04-18 17:00:00,0.751,4.41,0
2025-04-18 18:00:00,1.673,3.25,0
2025-04-18 19:00:00,1.561,1.42,0
2025-04-18 20:00:00,0.936,4.72,0
2025-04-18 21:00:00,0.312,3.69,0
2025-04-18 22:00:00,0.875,3.73,0
2025-04-18 23:00:00,0.172,7.46,0
2025-04-19 00:00:00,0.912,4.14,0
2025-04-19 01:00:00,0.988,2.05,0
2025-04-19 02:00:00,0.536,4.74,0
2025-04-19 03:00:00,0.199,3.65,0
2025-04-19 04:00:00,1.451,5.51,0
2025-04-19 05:00:00,0.586,2.43,0
2025-04-19 06:00:00,1.076,2.03,0
2025-04-19 07:00:00,1.855,2.53,0
2025-04-19 08:00:00,0.859,0.39,0
2025-04-19 09:00:00,0.743,2.71,0
2025-04-19 10:00:00,2.406,6.36,0
2025-04-19 11:00:00,0.76,2.19,0
2025-04-19 12:00:00,1.93,1.06,0
2025-04-19 13:00:00,1.292,2.55,0
2025-04-19 14:00:00,1.279,3.9,0
2025-04-19 15:00:00,0.896,2.16,0
2025-04-19 16:00:00,1.08,3.63,0
2025-04-19 17:00:00,2.272,3.95,0
2025-04-19 18:00:00,1.713,3.5,0
2025-04-19 19:00:00,0.382,3.34,0
2025-04-19 20:00:00,0.605,6.67,0
2025-04-19 21:00:00,0.953,3.82,0
2025-04-19 22:00:00,1.056,2.08,0
2025-04-19 23:00:00,1.107,4.86,0
2025-04-20 00:00:00,0.769,3.39,0
2025-04-20 01:00:00,0.46,3.63,0
2025-04-20 02:00:00,0.476,5.32,0
2025-04-20 03:00:00,0.12,5.91,0
2025-04-20 04:00:00,1.453,1.45,0
2025-04-20 05:00:00,0.252,6.62,0
2025-04-20 06:00:00,1.055,3.38,0
2025-04-20 07:00:00,0.137,3.4,0
2025-04-20 08:00:00,0.849,1.68,0
2025-04-20 09:00:00,1.546,4.84,0
2025-04-20 10:00:00,0.172,0.94,0
2025-04-20 11:00:00,1.412,4.47,0
2025-04-20 12:00:00,1.723,6.47,0
2025-04-20 13:00:00,0.95,2.93,1
2025-04-20 14:00:00,2.844,5.45,0
2025-04-20 15:00:00,0.147,3.65,0
2025-04-20 16:00:00,0.172,0.99,0
2025-04-20 17:00:00,1.018,3.72,0
2025-04-20 18:00:00,1.03,3.17,0
2025-04-20 19:00:00,1.269,5.11,0
2025-04-20 20:00:00,1.757,2.85,0
2025-04-20 21:00:00,0.298,4.4,0
2025-04-20 22:00:00,0.257,1.6,0
2025-04-20 23:00:00,0.522,4.27,0
2025-04-21 00:00:00,1.212,3.54,0
2025-04-21 01:00:00,1.124,3.27,0
2025-04-21 02:00:00,0.772,3.56,0
2025-04-21 03:00:00,0.597,2.97,0
2025-04-21 04:00:00,0.739,3.75,0
2025-04-21 05:00:00,0.945,3.15,0
2025-04-21 06:00:00,1.259,1.75,0
2025-04-21 07:00:00,0.355,1.17,0
2025-04-21 08:00:00,0.313,2.61,0
2025-04-21 09:00:00,1.045,2.93,0
2025-04-21 10:00:00,1.635,1.91,0
2025-04-21 11:00:00,0.564,3.53,0
2025-04-21 12:00:00,1.444,7.47,0
2025-04-21 13:00:00,0.127,4.74,0
2025-04-21 14:00:00,1.243,3.19,0
2025-04-21 15:00:00,0.731,2.03,0
2025-04-21 16:00:00,0.054,0.44,0
2025-04-21 17:00:00,0.872,5.1,0
2025-04-21 18:00:00,0.442,4.27,0
2025-04-21 19:00:00,1.034,1.28,0
2025-04-21 20:00:00,1.448,5.23,0
2025-04-21 21:00:00,0.983,5.01,0
2025-04-21 22:00:00,0.009,2.29,0
2025-04-21 23:00:00,1.03,2.97,0
2025-04-22 00:00:00,0.965,3.95,0
2025-04-22 01:00:00,0.631,4.5,0
2025-04-22 02:00:00,0.293,1.53,0
2025-04-22 03:00:00,0.637,4.52,0
2025-04-22 04:00:00,1.444,3.61,0
2025-04-22 05:00:00,1.039,5.5,0
2025-04-22 06:00:00,1.784,4.87,0
2025-04-22 07:00:00,0.607,3.6,0
2025-04-22 08:00:00,0.88,5.15,0
2025-04-22 09:00:00,0.422,0.78,0
2025-04-22 10:00:00,0.801,2.83,0
2025-04-22 11:00:00,2.015,1.75,0
2025-04-22 12:00:00,0.93,2.5,0
2025-04-22 13:00:00,0.787,2.48,0
2025-04-22 14:00:00,1.343,1.23,0
2025-04-22 15:00:00,0.855,5.22,0
2025-04-22 16:00:00,1.256,4.85,0
2025-04-22 17:00:00,0.859,2.41,0
2025-04-22 18:00:00,1.315,0.67,0
2025-04-22 19:00:00,0.972,2.59,0
2025-04-22 20:00:00,0.529,3.41,0
2025-04-22 21:00:00,1.222,5.94,0
2025-04-22 22:00:00,1.527,2.48,0
2025-04-22 23:00:00,0.999,5.26,0
2025-04-23 00:00:00,0.199,2.59,0
2025-04-23 01:00:00,0.709,4.52,0
2025-04-23 02:00:00,0.898,4.95,0
2025-04-23 03:00:00,0.126,4.54,0
2025-04-23 04:00:00,0.586,1.78,0
2025-04-23 05:00:00,0.238,2.85,0
2025-04-23 06:00:00,0.582,4.56,0
2025-04-23 07:00:00,1.404,0.66,0
2025-04-23 08:00:00,1.17,4.92,0
2025-04-23 09:00:00,0.543,1.32,0
2025-04-23 10:00:00,1.16,1.07,0
2025-04-23 11:00:00,0.983,2.54,0
2025-04-23 12:00:00,1.73,2.27,0
2025-04-23 13:00:00,0.044,3.83,0
2025-04-23 14:00:00,0.755,3.98,0
2025-04-23 15:00:00,2.11,3.63,0
2025-04-23 16:00:00,0.502,1.73,0
2025-04-23 17:00:00,0.551,5.68,0
2025-04-23 18:00:00,0.889,3.62,0
2025-04-23 19:00:00,1.961,5.18,0
2025-04-23 20:00:00,1.441,0.63,0
2025-04-23 21:00:00,0.375,4.46,0
2025-04-23 22:00:00,0.766,2.47,0
2025-04-23 23:00:00,0.659,4.87,0
2025-04-24 00:00:00,0.98,6.72,0
2025-04-24 01:00:00,0.783,1.4,0
2025-04-24 02:00:00,0.879,5.04,0
2025-04-24 03:00:00,0.671,2.42,0
2025-04-24 04:00:00,1.329,0.13,0
2025-04-24 05:00:00,0.783,5.17,0
2025-04-24 06:00:00,0.824,6.77,0
2025-04-24 07:00:00,1.836,7.3,0
2025-04-24 08:00:00,1.554,4.04,0
2025-04-24 09:00:00,0.654,0.9,0
2025-04-24 10:00:00,1.164,3.13,0
2025-04-24 11:00:00,1.524,3.3,0
2025-04-24 12:00:00,0.938,5.47,0
2025-04-24 13:00:00,1.225,3.46,0
2025-04-24 14:00:00,1.909,0.24,0
2025-04-24 15:00:00,0.628,4.63,0
2025-04-24 16:00:00,0.525,3.63,0
2025-04-24 17:00:00,0.362,5.13,0
2025-04-24 18:00:00,2.522,3.95,0
2025-04-24 19:00:00,1.915,4.74,0
2025-04-24 20:00:00,1.603,3.53,0
2025-04-24 21:00:00,0.029,4.01,0
2025-04-24 22:00:00,0.23,1.84,0
2025-04-24 23:00:00,1.081,4.14,0
2025-04-25 00:00:00,0.961,3.17,0
2025-04-25 01:00:00,0.691,4.38,0
2025-04-25 02:00:00,0.259,1.37,0
2025-04-25 03:00:00,1.222,6.02,0
2025-04-25 04:00:00,1.517,3.95,0
2025-04-25 05:00:00,0.975,4.93,0
2025-04-25 06:00:00,0.746,3.51,0
2025-04-25 07:00:00,2.115,4.59,0
2025-04-25 08:00:00,1.301,0.54,0
2025-04-25 09:00:00,2.178,3.31,0
2025-04-25 10:00:00,0.985,2.07,0
2025-04-25 11:00:00,2.437,2.85,0
2025-04-25 12:00:00,0.931,5.32,0
2025-04-25 13:00:00,0.803,0.62,0
2025-04-25 14:00:00,1.698,4.83,0
2025-04-25 15:00:00,1.156,4.33,0
2025-04-25 16:00:00,1.432,5.8,0
2025-04-25 17:00:00,0.589,0.23,0
2025-04-25 18:00:00,0.6,4.56,0
2025-04-25 19:00:00,0.971,3.95,0
2025-04-25 20:00:00,1.415,3.4,0
2025-04-25 21:00:00,0.489,6.1,0
2025-04-25 22:00:00,1.228,0.29,0
2025-04-25 23:00:00,0.757,3.73,0
2025-04-26 00:00:00,1.483,5.34,0
2025-04-26 01:00:00,0.379,0.57,0
2025-04-26 02:00:00,0.937,4.57,0
2025-04-26 03:00:00,0.984,4.09,0
2025-04-26 04:00:00,0.908,0.33,0
2025-04-26 05:00:00,0.78,5.47,0
2025-04-26 06:00:00,1.708,1.89,0
2025-04-26 07:00:00,0.459,6.34,0
2025-04-26 08:00:00,1.37,4.53,0
2025-04-26 09:00:00,0.608,4.04,0
2025-04-26 10:00:00,0.852,5.32,0
2025-04-26 11:00:00,1.361,5.11,0
2025-04-26 12:00:00,1.769,0.03,0
2025-04-26 13:00:00,0.376,0.43,0
2025-04-26 14:00:00,2.19,3.24,0
2025-04-26 15:00:00,1.801,1.57,1
2025-04-26 16:00:00,1.226,6.49,0
2025-04-26 17:00:00,0.559,1.72,0
2025-04-26 18:00:00,2.117,3.67,1
2025-04-26 19:00:00,1.477,4.55,0
2025-04-26 20:00:00,1.477,7.9,0
2025-04-26 21:00:00,0.529,5.57,0
2025-04-26 22:00:00,0.878,2.31,0
2025-04-26 23:00:00,0.55,4.44,0
2025-04-27 00:00:00,1.286,4.76,0
2025-04-27 01:00:00,1.296,4.62,0
2025-04-27 02:00:00,0.739,1.74,0
2025-04-27 03:00:00,0.566,7.16,0
2025-04-27 04:00:00,1.117,1.3,0
2025-04-27 05:00:00,1.061,4.72,0
2025-04-27 06:00:00,0.5,1.91,0
2025-04-27 07:00:00,1.025,4.2,0
2025-04-27 08:00:00,2.516,3.15,0
2025-04-27 09:00:00,1.195,1.16,0
2025-04-27 10:00:00,1.341,0.95,0
2025-04-27 11:00:00,1.527,5.09,0
2025-04-27 12:00:00,0.865,2.49,0
2025-04-27 13:00:00,1.66,3.75,0
2025-04-27 14:00:00,1.427,6.74,0
2025-04-27 15:00:00,1.875,4.62,0
2025-04-27 16:00:00,0.189,1.72,0
2025-04-27 17:00:00,1.412,1.3,0
2025-04-27 18:00:00,1.326,0.19,0
2025-04-27 19:00:00,0.35,2.0,0
2025-04-27 20:00:00,1.04,3.01,0
2025-04-27 21:00:00,0.958,8.1,0
2025-04-27 22:00:00,0.82,5.31,0
2025-04-27 23:00:00,0.79,4.14,0
2025-04-28 00:00:00,0.794,4.3,0
2025-04-28 01:00:00,0.614,4.36,0
2025-04-28 02:00:00,1.602,0.35,0
2025-04-28 03:00:00,0.931,0.96,0
2025-04-28 04:00:00,0.924,4.32,0
2025-04-28 05:00:00,0.269,3.51,0
2025-04-28 06:00:00,1.011,4.04,0
2025-04-28 07:00:00,0.883,6.39,0
2025-04-28 08:00:00,1.181,2.25,0
2025-04-28 09:00:00,1.007,2.83,0
2025-04-28 10:00:00,0.83,3.94,0
2025-04-28 11:00:00,1.063,0.44,0
2025-04-28 12:00:00,0.55,0.85,0
2025-04-28 13:00:00,1.557,5.95,0
2025-04-28 14:00:00,1.683,2.97,0
2025-04-28 15:00:00,1.499,2.62,0
2025-04-28 16:00:00,1.713,3.93,0
2025-04-28 17:00:00,1.671,0.49,0
2025-04-28 18:00:00,0.429,2.95,0
2025-04-28 19:00:00,2.096,2.47,0
2025-04-28 20:00:00,1.721,4.16,0
2025-04-28 21:00:00,0.036,0.3,0
2025-04-28 22:00:00,0.496,2.06,0
2025-04-28 23:00:00,0.307,2.67,0
2025-04-29 00:00:00,0.974,2.63,0
2025-04-29 01:00:00,0.586,5.39,0
2025-04-29 02:00:00,0.81,2.08,0
2025-04-29 03:00:00,1.494,9.04,0
2025-04-29 04:00:00,1.378,4.84,0
2025-04-29 05:00:00,0.417,2.62,0
2025-04-29 06:00:00,1.475,4.59,0
2025-04-29 07:00:00,2.296,4.81,0
2025-04-29 08:00:00,0.651,2.94,0
2025-04-29 09:00:00,1.781,5.57,0
2025-04-29 10:00:00,1.099,1.74,0
2025-04-29 11:00:00,0.635,4.56,0
2025-04-29 12:00:00,2.108,3.31,0
2025-04-29 13:00:00,0.943,4.02,0
2025-04-29 14:00:00,1.11,3.91,0
2025-04-29 15:00:00,0.987,3.53,0
2025-04-29 16:00:00,1.832,7.06,0
2025-04-29 17:00:00,1.79,2.45,0
2025-04-29 18:00:00,0.755,2.08,0
2025-04-29 19:00:00,1.27,3.34,0
2025-04-29 20:00:00,1.421,5.85,0
2025-04-29 21:00:00,1.19,3.57,0
2025-04-29 22:00:00,0.557,3.37,0
2025-04-29 23:00:00,1.353,2.5,0
2025-04-30 00:00:00,1.126,2.62,0
2025-04-30 01:00:00,0.42,5.43,0
2025-04-30 02:00:00,0.994,3.39,0
2025-04-30 03:00:00,0.996,3.96,0
2025-04-30 04:00:00,0.516,2.24,0
2025-04-30 05:00:00,0.971,4.9,0
2025-04-30 06:00:00,1.201,5.7,0
2025-04-30 07:00:00,0.281,1.83,0
2025-04-30 08:00:00,0.718,1.88,0
2025-04-30 09:00:00,2.429,1.98,0
2025-04-30 10:00:00,1.126,5.36,0
2025-04-30 11:00:00,1.265,1.77,0
2025-04-30 12:00:00,0.584,2.88,0
2025-04-30 13:00:00,0.841,1.73,0
2025-04-30 14:00:00,2.501,6.55,0
2025-04-30 15:00:00,2.651,2.54,0
2025-04-30 16:00:00,0.087,6.49,0
2025-04-30 17:00:00,1.234,3.45,0
2025-04-30 18:00:00,2.321,2.61,1
2025-04-30 19:00:00,1.319,4.94,0
2025-04-30 20:00:00,1.61,3.43,0
2025-04-30 21:00:00,0.732,6.04,0
2025-04-30 22:00:00,1.006,3.11,0
2025-04-30 23:00:00,1.378,2.69,0
2025-05-01 00:00:00,1.009,2.68,0
2025-05-01 01:00:00,0.314,5.74,0
2025-05-01 02:00:00,0.548,3.95,0
2025-05-01 03:00:00,1.109,2.17,0
2025-05-01 04:00:00,0.773,0.92,0
2025-05-01 05:00:00,0.582,3.88,0
2025-05-01 06:00:00,0.546,1.81,0
2025-05-01 07:00:00,0.602,0.32,0
2025-05-01 08:00:00,0.771,5.46,0
2025-05-01 09:00:00,1.474,1.28,0
2025-05-01 10:00:00,0.89,0.28,0
2025-05-01 11:00:00,1.307,3.25,0
2025-05-01 12:00:00,1.295,2.96,0
2025-05-01 13:00:00,1.661,1.93,0
2025-05-01 14:00:00,0.707,3.89,0
2025-05-01 15:00:00,2.17,2.97,0
2025-05-01 16:00:00,0.145,7.46,0
2025-05-01 17:00:00,1.005,3.15,0
2025-05-01 18:00:00,0.945,1.21,1
2025-05-01 19:00:00,0.726,4.04,0
2025-05-01 20:00:00,0.123,4.19,0
2025-05-01 21:00:00,1.285,2.9,0
2025-05-01 22:00:00,1.132,0.51,0
2025-05-01 23:00:00,1.0,6.28,0
2025-05-02 00:00:00,0.509,1.23,0
2025-05-02 01:00:00,0.598,5.09,0
2025-05-02 02:00:00,0.666,5.72,0
2025-05-02 03:00:00,0.704,2.94,0
2025-05-02 04:00:00,1.118,5.08,0
2025-05-02 05:00:00,0.602,5.24,0
2025-05-02 06:00:00,0.686,1.57,0
2025-05-02 07:00:00,1.288,6.15,0
2025-05-02 08:00:00,1.226,4.09,0
2025-05-02 09:00:00,1.502,0.4,0
2025-05-02 10:00:00,2.033,3.86,0
2025-05-02 11:00:00,0.956,2.49,0
2025-05-02 12:00:00,1.759,4.3,0
2025-05-02 13:00:00,1.285,2.35,0
2025-05-02 14:00:00,1.815,2.36,0
2025-05-02 15:00:00,1.939,1.64,0
2025-05-02 16:00:00,0.746,3.9,0
2025-05-02 17:00:00,2.388,4.44,0
2025-05-02 18:00:00,1.309,3.49,0
2025-05-02 19:00:00,0.512,2.97,0
2025-05-02 20:00:00,0.517,3.67,0
2025-05-02 21:00:00,1.389,5.4,0
2025-05-02 22:00:00,1.326,1.63,0
2025-05-02 23:00:00,1.239,1.09,0
2025-05-03 00:00:00,0.584,1.34,0
2025-05-03 01:00:00,0.651,0.55,0
2025-05-03 02:00:00,0.17,1.68,0
2025-05-03 03:00:00,0.683,5.55,0
2025-05-03 04:00:00,0.868,0.44,0
2025-05-03 05:00:00,1.4,3.05,0
2025-05-03 06:00:00,1.035,4.7,0
2025-05-03 07:00:00,1.0,3.52,0
2025-05-03 08:00:00,1.374,5.07,0
2025-05-03 09:00:00,1.71,2.46,0
2025-05-03 10:00:00,2.132,2.61,0
2025-05-03 11:00:00,0.78,2.8,0
2025-05-03 12:00:00,1.097,4.5,0
2025-05-03 13:00:00,1.282,8.41,0
2025-05-03 14:00:00,1.04,3.49,0
2025-05-03 15:00:00,0.828,3.07,0
2025-05-03 16:00:00,1.046,1.77,0
2025-05-03 17:00:00,0.469,6.63,0
2025-05-03 18:00:00,0.836,2.8,0
2025-05-03 19:00:00,0.46,2.39,0
2025-05-03 20:00:00,1.207,3.12,0
2025-05-03 21:00:00,0.643,6.78,0
2025-05-03 22:00:00,0.582,2.49,0
2025-05-03 23:00:00,0.806,3.45,0
2025-05-04 00:00:00,0.189,1.03,0
2025-05-04 01:00:00,0.673,5.26,0
2025-05-04 02:00:00,0.878,2.98,0
2025-05-04 03:00:00,1.19,5.14,0
2025-05-04 04:00:00,1.044,4.64,0
2025-05-04 05:00:00,1.308,3.79,0
2025-05-04 06:00:00,0.34,2.69,0
2025-05-04 07:00:00,1.828,3.61,0
2025-05-04 08:00:00,1.379,1.09,0
2025-05-04 09:00:00,0.878,3.9,0
2025-05-04 10:00:00,1.265,4.5,0
2025-05-04 11:00:00,3.075,3.65,0
2025-05-04 12:00:00,1.287,3.56,0
2025-05-04 13:00:00,1.248,2.41,0
2025-05-04 14:00:00,1.715,3.21,0
2025-05-04 15:00:00,1.069,1.53,0
2025-05-04 16:00:00,0.725,2.52,0
2025-05-04 17:00:00,2.042,7.22,0
2025-05-04 18:00:00,0.336,3.66,0
2025-05-04 19:00:00,1.226,4.37,0
2025-05-04 20:00:00,1.161,3.45,0
2025-05-04 21:00:00,0.467,3.62,0
2025-05-04 22:00:00,0.273,3.74,0
2025-05-04 23:00:00,0.749,3.07,0
2025-05-05 00:00:00,0.946,4.57,0
2025-05-05 01:00:00,1.219,2.21,0
2025-05-05 02:00:00,0.491,0.83,0
2025-05-05 03:00:00,0.486,3.85,0
2025-05-05 04:00:00,1.41,5.51,0
2025-05-05 05:00:00,0.613,2.33,0
2025-05-05 06:00:00,1.0,4.91,0
2025-05-05 07:00:00,1.931,4.71,0
2025-05-05 08:00:00,0.212,6.31,0
2025-05-05 09:00:00,0.479,6.85,0
2025-05-05 10:00:00,2.035,4.54,0
2025-05-05 11:00:00,0.839,3.28,0
2025-05-05 12:00:00,0.88,0.59,0
2025-05-05 13:00:00,0.93,5.26,0
2025-05-05 14:00:00,1.008,5.54,0
2025-05-05 15:00:00,0.924,3.04,1
2025-05-05 16:00:00,1.285,4.13,0
2025-05-05 17:00:00,1.952,1.65,0
2025-05-05 18:00:00,0.718,2.42,0
2025-05-05 19:00:00,0.845,1.12,0
2025-05-05 20:00:00,1.219,3.98,0
2025-05-05 21:00:00,1.429,2.78,0
2025-05-05 22:00:00,0.682,5.75,0
2025-05-05 23:00:00,0.44,3.92,0
2025-05-06 00:00:00,0.008,4.14,0
2025-05-06 01:00:00,0.496,3.52,0
2025-05-06 02:00:00,0.453,6.34,0
2025-05-06 03:00:00,0.323,6.11,0
2025-05-06 04:00:00,0.828,3.19,0
2025-05-06 05:00:00,0.695,4.04,0
2025-05-06 06:00:00,2.056,6.05,0
2025-05-06 07:00:00,1.329,1.38,0
2025-05-06 08:00:00,1.805,4.04,0
2025-05-06 09:00:00,1.097,2.87,0
2025-05-06 10:00:00,0.673,6.15,0
2025-05-06 11:00:00,1.571,4.46,0
2025-05-06 12:00:00,0.523,0.37,0
2025-05-06 13:00:00,1.894,2.75,0
2025-05-06 14:00:00,0.751,6.03,0
2025-05-06 15:00:00,1.644,5.11,0
2025-05-06 16:00:00,1.426,1.62,0
2025-05-06 17:00:00,0.617,1.74,0
2025-05-06 18:00:00,1.926,3.64,0
2025-05-06 19:00:00,2.352,3.4,0
2025-05-06 20:00:00,0.75,3.04,0
2025-05-06 21:00:00,0.538,2.77,0
2025-05-06 22:00:00,0.827,2.44,0
2025-05-06 23:00:00,1.147,7.56,0
2025-05-07 00:00:00,1.29,2.84,0
2025-05-07 01:00:00,0.657,2.31,0
2025-05-07 02:00:00,0.855,4.41,0
2025-05-07 03:00:00,0.659,3.32,0
